id_centre_desservi,annee,production,distribution,cons_pop_branchee,cons_bf,cons_administrative,cons_industrielle,cons_autres,nbre_abonnes_particuliers,nbre_bf,abon_administratifs,abon_industrielle,autres_abonnes,taux_branchement,rend_distribution,rend_adduction,organisme_distributeur,dot_pop_branchee,dot_bf,dot_administrative,dot_industrielle,dot_globale_nette,dot_globale_brute,dr,kp,regie,cons_totale_calc,production_implied,lib_centre_uniformise,milieu,code_commune,lib_commune,lib_province,id_province,code_region_12,libelle_region,srm,id_dr_admin,type_centre,sa_centre,population_2024,menages_2024,mappable_on_map,id_dr,dr_volume_produit_traite_total,dr_debit_exploitable_total,dr_taux_utilisation_mean,dr_n_installations_actives
1M3C75,2019,,455035.974904688,54059.0,168125.0,9203.0,109662.0,27832.0,1010.0,148.0,67.0,18.0,5.0,,0.810663376840185,,ONEE,,,,,,,DR1,1.5,,368881.0,,DOUARS AVAL TIZNIT,Rural,,,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,,,,,False,DR1,75037651.0,40287.6,37.419673112338856,175.0
1M3C75,2020,,458677.234942513,61536.0,181962.0,8552.0,90147.0,37644.0,1103.0,150.0,67.0,21.0,5.0,,0.82812263409499,,ONEE,,,,,,,DR1,1.5,,379841.0,,DOUARS AVAL TIZNIT,Rural,,,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,,,,,False,DR1,72126341.0,40287.6,40.29801115241636,175.0
1M3C75,2021,,495234.467159118,160199.0,123238.0,5986.0,37801.0,40229.0,1160.0,151.0,67.0,0.0,0.0,,0.741977839522906,,ONEE,,,,,,,DR1,1.5,,367453.0,,DOUARS AVAL TIZNIT,Rural,,,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,,,,,False,DR1,75032464.0,44001.6,38.836135578583765,186.0
1M3C75,2022,,471179.068060212,63630.0,154659.0,14968.0,99546.0,55834.0,1161.0,144.0,69.0,25.0,8.0,,0.824818049749052,,ONEE,,,,,,,DR1,1.5,,388637.0,,DOUARS AVAL TIZNIT,Rural,,,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,,,,,False,DR1,54048827.0,46412.16,37.07116500994036,202.0
1M3C75,2023,,,,,,,,831.0,102.0,57.0,0.0,7.0,,,,ONEE,,,,,,,DR1,1.5,,,,DOUARS AVAL TIZNIT,Rural,,,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,,,,,False,DR1,45521963.0,46227.36,36.538498427672955,205.0
1M3D29,2004,,,,,,,,,,,,,,,,,,,,,,,DR1,,,,,Sidi Ahmed Ou Moussa,Rural,09.581.03.09,Sidi Ahmed Ou Moussa,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3339.0,910.0,True,,,,,
1M3D29,2012,28672.0,28255.0,19744.0,0.0,2392.0,0.0,,357.0,0.0,14.0,0.0,,0.438284754106115,0.783436559900902,0.985456194196429,ONEE,32.5838021435482,0.0,1.73015159213447,0.0,16.0111353024618,20.7386732649162,DR1,1.5,,22136.0,28671.999999999985,Sidi Ahmed Ou Moussa,Rural,09.581.03.09,Sidi Ahmed Ou Moussa,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3339.0,910.0,True,DR1,59583344.0,39559.2,0.0,175.0
1M3D29,2013,31819.0,30686.0,19464.0,0.0,2287.0,0.0,,363.0,0.0,14.0,0.0,,0.444769014815783,0.708824871276804,0.964392344196863,ONEE,32.1179439841756,0.0,1.67848061224193,0.0,15.9635469159922,23.3526780065264,DR1,1.5,,21751.0,31819.000000000015,Sidi Ahmed Ou Moussa,Rural,09.581.03.09,Sidi Ahmed Ou Moussa,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3339.0,910.0,True,DR1,60549168.0,39559.2,0.0,175.0
1M3D29,2014,30766.0,29782.0,19734.0,0.0,2256.0,0.0,,366.0,0.0,14.0,0.0,,0.447432762836186,0.738365455644349,0.968016641747383,ONEE,32.8446538998999,0.0,1.68002770258446,0.0,16.375801941415,22.9112288553694,DR1,1.5,,21990.0,30766.000000000015,Sidi Ahmed Ou Moussa,Rural,09.581.03.09,Sidi Ahmed Ou Moussa,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3339.0,910.0,True,DR1,62432536.0,39559.2,23.967476722532588,175.0
1M3D29,2015,34476.0,31145.0,19369.0,0.0,2906.0,1249.0,,372.0,0.0,15.0,0.0,,0.450741875607835,0.755305827580671,0.903382062884325,ONEE,32.3123077286035,0.0,2.18516529580716,0.939184946477339,17.6888604330928,25.924211541035,DR1,1.5,,23524.0,34476.000000000015,Sidi Ahmed Ou Moussa,Rural,09.581.03.09,Sidi Ahmed Ou Moussa,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3339.0,910.0,True,DR1,64290691.0,39992.4,13.197407407407407,175.0
1M3D29,2016,32142.0,29585.0,19966.0,0.0,3509.0,0.0,,375.0,0.0,16.0,0.0,,0.450195956577349,0.793476423863444,0.920446767469355,ONEE,33.6735960804231,0.0,2.6643016251166,0.0,17.8240184239419,24.4046688043596,DR1,1.5,,23475.0,32141.99999999999,Sidi Ahmed Ou Moussa,Rural,09.581.03.09,Sidi Ahmed Ou Moussa,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3339.0,910.0,True,DR1,67750318.0,39992.4,26.481981481481483,175.0
1M3D29,2017,41340.0,38488.0,20798.0,0.0,3538.0,0.0,,377.0,0.0,17.0,0.0,,0.448268483230257,0.632300976927874,0.931011127237542,ONEE,35.5708895901387,0.0,2.71249650276613,0.0,18.6578052264886,31.6943486219197,DR1,1.5,,24336.0,41340.000000000015,Sidi Ahmed Ou Moussa,Rural,09.581.03.09,Sidi Ahmed Ou Moussa,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3339.0,910.0,True,DR1,70997527.0,39992.4,32.031893518518515,175.0
1M3D29,2018,35227.0,33960.0,18891.0,0.0,3220.0,0.0,,376.0,0.0,17.0,0.0,,0.44263541444074,0.651089517078916,0.964033269934993,ONEE,33.0393492795613,0.0,2.49274909306545,0.0,17.1171351542764,27.2708299072722,DR1,1.5,,22111.0,35227.0,Sidi Ahmed Ou Moussa,Rural,09.581.03.09,Sidi Ahmed Ou Moussa,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3339.0,910.0,True,DR1,71008490.0,39992.4,35.97677314814815,175.0
1M3D29,2019,44898.0,44538.0,20399.0,0.0,4145.0,0.0,45.0,379.0,0.0,17.0,0.0,,0.441557509207172,0.552090349813642,0.991981825471068,ONEE,36.1123403775847,0.0,3.24010114025408,0.0,19.220952216576,35.0962752702359,DR1,1.5,,24589.0,44897.99999999999,Sidi Ahmed Ou Moussa,Rural,09.581.03.09,Sidi Ahmed Ou Moussa,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3339.0,910.0,True,DR1,75037651.0,40287.6,37.419673112338856,175.0
1M3D29,2020,48177.0,46205.0,20691.0,0.0,2601.0,0.0,880.0,384.0,0.0,17.0,0.0,0.0,0.442578483903039,0.523146845579483,0.959067604873695,ONEE,36.900865534826,0.0,2.05298473970409,0.0,19.0791030865542,38.0263920817855,DR1,1.5,,24172.0,48176.99999999999,Sidi Ahmed Ou Moussa,Rural,09.581.03.09,Sidi Ahmed Ou Moussa,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3339.0,910.0,True,DR1,72126341.0,40287.6,40.29801115241636,175.0
1M3D29,2021,39853.0,38146.0,20453.0,0.0,2465.0,0.0,0.0,387.0,0.0,18.0,0.0,0.0,0.441057102949541,0.600796938080008,0.957167590896545,ONEE,36.9588886621721,0.0,1.96459769184353,0.0,18.2655780534158,31.7627228450467,DR1,1.5,,22918.0,39852.99999999999,Sidi Ahmed Ou Moussa,Rural,09.581.03.09,Sidi Ahmed Ou Moussa,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3339.0,910.0,True,DR1,75032464.0,44001.6,38.836135578583765,186.0
1M3D29,2022,40416.0,36173.0,20298.0,0.0,3705.0,0.0,0.0,392.0,0.0,18.0,0.0,0.0,0.441570977670421,0.663561219694247,0.895016825019794,ONEE,36.9931036512023,0.0,2.98164720199689,0.0,19.3167281483215,32.5253045387061,DR1,1.5,,24003.0,40416.00000000001,Sidi Ahmed Ou Moussa,Rural,09.581.03.09,Sidi Ahmed Ou Moussa,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3339.0,910.0,True,DR1,54048827.0,46412.16,37.07116500994036,202.0
1M3D29,2023,35941.0,34833.0,20544.0,0.0,2527.0,0.0,70.0,396.0,0.0,18.0,0.0,0.0,0.440694443053227,0.664341285562541,0.969171698060711,ONEE,37.8814689652409,0.0,2.05345231194581,0.0,18.8044875151317,29.205828865708,DR1,1.5,,23141.0,35940.999999999985,Sidi Ahmed Ou Moussa,Rural,09.581.03.09,Sidi Ahmed Ou Moussa,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3339.0,910.0,True,DR1,45521963.0,46227.36,36.538498427672955,205.0
1M3D35,2004,,,,,,,,,,,,,,,,,,,,,,,DR1,,,,,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,,,,,
1M3D35,2012,,1918.0,0.0,1065.0,0.0,0.0,,0.0,5.0,0.0,0.0,,0.0,0.55526590198123,,ONEE,,,,,,,DR1,1.5,,1065.0,,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,59583344.0,39559.2,0.0,175.0
1M3D35,2013,,2132.0,0.0,1953.0,0.0,0.0,,0.0,5.0,0.0,0.0,,0.0,0.916041275797373,,ONEE,,,,,,,DR1,1.5,,1953.0,,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,60549168.0,39559.2,0.0,175.0
1M3D35,2014,,1497.0,0.0,1341.0,0.0,0.0,,0.0,5.0,0.0,0.0,,0.0,0.895791583166333,,ONEE,,,,,,,DR1,1.5,,1341.0,,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,62432536.0,39559.2,23.967476722532588,175.0
1M3D35,2015,,3112.0,0.0,2871.0,0.0,0.0,,0.0,6.0,0.0,0.0,,0.0,0.922557840616967,,ONEE,,,,,,,DR1,1.5,,2871.0,,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,64290691.0,39992.4,13.197407407407407,175.0
1M3D35,2016,,1497.0,0.0,1401.0,0.0,0.0,,0.0,6.0,0.0,0.0,,0.0,0.935871743486974,,ONEE,,,,,,,DR1,1.5,,1401.0,,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,67750318.0,39992.4,26.481981481481483,175.0
1M3D35,2017,,852.0,0.0,814.0,0.0,0.0,,0.0,6.0,0.0,0.0,,0.0,0.955399061032864,,ONEE,,,,,,,DR1,1.5,,814.0,,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,70997527.0,39992.4,32.031893518518515,175.0
1M3D35,2018,,1984.0,0.0,1872.0,0.0,0.0,,0.0,6.0,0.0,0.0,,0.0,0.943548387096774,,ONEE,,,,,,,DR1,1.5,,1872.0,,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,71008490.0,39992.4,35.97677314814815,175.0
1M3D35,2019,,3721.0,0.0,3533.0,0.0,0.0,,0.0,6.0,0.0,0.0,,0.0,0.949475947325988,,ONEE,,,,,,,DR1,1.5,,3533.0,,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,75037651.0,40287.6,37.419673112338856,175.0
1M3D35,2020,,4476.0,0.0,4382.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.978999106344951,,ONEE,,,,,,,DR1,1.5,,4382.0,,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,72126341.0,40287.6,40.29801115241636,175.0
1M3D35,2021,,5447.0,0.0,4954.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.909491463190747,,ONEE,,2.36090891045303,0.0,0.0,2.36090891045303,,DR1,1.5,,4954.0,,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,75032464.0,44001.6,38.836135578583765,186.0
1M3D35,2022,,4720.0,0.0,4598.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.974152542372881,,ONEE,,2.22489740050343,0.0,0.0,2.22489740050343,,DR1,1.5,,4598.0,,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,54048827.0,46412.16,37.07116500994036,202.0
1M3D35,2023,,4816.0,0.0,4676.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.970930232558139,,ONEE,,2.29738254365833,0.0,0.0,2.29738254365833,,DR1,1.5,,4676.0,,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,45521963.0,46227.36,36.538498427672955,205.0
1M3D39,2004,,,,,,,,,,,,,,,,,,,,,,,DR1,,,,,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,,,,,
1M3D39,2012,40861.6767166358,38849.2010555275,26099.0,0.0,7405.0,0.0,200.0,669.0,0.0,10.0,0.0,,0.46783551489774,0.867559668777399,0.950749068006576,ONEE,21.9115967011029,0.0,2.90849558373217,0.0,13.2380736197312,16.0494269107666,DR1,1.5,,33704.0,40861.676716635804,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,59583344.0,39559.2,0.0,175.0
1M3D39,2013,37697.6746875793,37052.9326074078,27534.0,0.0,5783.0,0.0,,688.0,0.0,10.0,0.0,,0.49218900537241,0.899173092532468,0.982897033158813,ONEE,22.9460752308732,0.0,2.37205200045109,0.0,13.665857945535,15.4627087420071,DR1,1.5,,33317.0,37697.67468757932,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,60549168.0,39559.2,0.0,175.0
1M3D39,2014,33346.6119433062,32554.5444347417,24354.0,0.0,3923.0,0.0,,702.0,0.0,11.0,0.0,,0.51353328456474,0.868603769181399,0.976247436773753,ONEE,20.3142309043257,0.0,1.68041669879291,0.0,12.1124504184979,14.2840182405554,DR1,1.5,,28277.0,33346.611943306205,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,62432536.0,39559.2,23.967476722532588,175.0
1M3D39,2015,44920.6331328595,44309.8320990109,31136.0,0.0,5990.0,0.0,,710.0,0.0,11.0,0.0,,0.514534913012538,0.837872730301516,0.986402661956209,ONEE,26.3187005755731,0.0,2.60521335317383,0.0,16.1471036644293,19.5372008799246,DR1,1.5,,37126.0,44920.63313285951,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,64290691.0,39992.4,13.197407407407407,175.0
1M3D39,2016,33002.4001747912,32460.0201009905,26034.0,0.0,3363.0,0.0,,720.0,0.0,12.0,0.0,,0.51658772631265,0.905637147128661,0.983565435515959,ONEE,22.2551785438962,0.0,1.48511858546634,0.0,12.9818706681397,14.5740344527446,DR1,1.5,,29397.0,33002.40017479123,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,67750318.0,39992.4,26.481981481481483,175.0
1M3D39,2017,32247.540348612,30342.5855390575,23751.0,0.0,3279.0,0.0,,725.0,0.0,12.0,0.0,,0.514660422357756,0.890827182977092,0.940927128427128,ONEE,20.6925105840389,0.0,1.4702577424338,0.0,12.1198739792576,14.4593461030782,DR1,1.5,,27030.0,32247.54034861207,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,70997527.0,39992.4,32.031893518518515,175.0
1M3D39,2018,44488.9180906493,38183.0080116533,29635.0,0.0,4047.0,0.0,32.0,735.0,0.0,13.0,0.0,,0.515872381172278,0.882958199356913,0.85825885749464,ONEE,26.1536619201343,0.0,1.84248115881424,0.0,15.3490016773569,20.2545078720166,DR1,1.5,,33714.0,44488.91809064931,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,71008490.0,39992.4,35.97677314814815,175.0
1M3D39,2019,54384.5220879698,46991.4780553035,33860.0,0.0,4294.0,0.0,3.0,742.0,0.0,13.0,0.0,,0.514535893376745,0.811998293713887,0.864059777509717,ONEE,30.4199798123011,0.0,1.98495051313443,0.0,17.6385087866023,25.1398660980639,DR1,1.5,,38157.0,54384.52208796983,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,75037651.0,40287.6,37.419673112338856,175.0
1M3D39,2020,58824.4728290017,52505.434141107,36795.0,0.0,3461.0,0.0,200.0,749.0,0.0,14.0,0.0,0.0,0.5127638157621,0.770510722590647,0.892578065148776,ONEE,33.6803714797732,0.0,1.62445257048059,0.0,18.9884002286515,27.6098139538392,DR1,1.5,,40456.0,58824.47282900161,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,72126341.0,40287.6,40.29801115241636,175.0
1M3D39,2021,54457.637849564,48493.8143605825,37974.0,0.0,3137.0,0.0,0.0,760.0,0.0,14.0,0.0,0.0,0.513240160081012,0.847757606657077,0.890486922964668,ONEE,35.2605387232552,0.0,1.49498814131836,0.0,19.5921126801846,25.9526690434517,DR1,1.5,,41111.0,54457.63784956402,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,75032464.0,44001.6,38.836135578583765,186.0
1M3D39,2022,56311.9946989777,50612.6626277925,33035.0,0.0,4501.0,0.0,0.0,783.0,0.0,14.0,0.0,0.0,0.521155143988096,0.741632588588378,0.898790087233606,ONEE,30.6724384792771,0.0,2.17796067848324,0.0,18.1630597706169,27.2484581607042,DR1,1.5,,37536.0,56311.99469897767,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,54048827.0,46412.16,37.07116500994036,202.0
1M3D39,2023,58856.5521623446,56748.4602279496,40088.0,0.0,5244.0,214.0,0.0,801.0,0.0,13.0,1.0,0.0,0.524976494601356,0.802594463656791,0.964182544560541,ONEE,37.5174528494406,0.0,2.57644868668612,0.105141117267511,22.3773706872246,28.9170264152452,DR1,1.5,,45546.0,58856.552162344575,Tighmi,Rural,09.581.03.13,Tighmi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,5492.0,1551.0,True,DR1,45521963.0,46227.36,36.538498427672955,205.0
1M3D49,2004,,,,,,,,,,,,,,,,,,,,,,,DR1,,,,,Tizoughrane,Rural,09.581.03.15,Tizoughrane,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3725.0,1231.0,True,,,,,
1M3D49,2012,27281.0,27113.0,16726.0,0.0,2713.0,0.0,675.0,361.0,0.0,8.0,0.0,,0.286846352496637,0.741858149227308,0.993841867966717,ONEE,31.7345273782871,0.0,1.47651909521378,0.0,10.946813520505,14.8473709681265,DR1,1.5,,20114.0,27280.999999999993,Tizoughrane,Rural,09.581.03.15,Tizoughrane,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3725.0,1231.0,True,DR1,59583344.0,39559.2,0.0,175.0
1M3D49,2013,26559.0,24806.0,18389.0,0.0,2101.0,0.0,1070.0,369.0,0.0,9.0,0.0,,0.301240781468169,0.869144561799565,0.933996008885877,ONEE,34.1333481827969,0.0,1.17479096013777,0.0,12.0554465019373,14.8506773490238,DR1,1.5,,21560.0,26558.999999999993,Tizoughrane,Rural,09.581.03.15,Tizoughrane,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3725.0,1231.0,True,DR1,60549168.0,39559.2,0.0,175.0
1M3D49,2014,34266.0,31535.0,19818.0,0.0,3611.0,0.0,5184.0,376.0,0.0,9.0,0.0,1.0,0.301523656776263,0.907341049627398,0.920300005836689,ONEE,37.7588053956993,0.0,2.07447068251866,0.0,16.4377816779027,19.6853537544128,DR1,1.5,,28613.0,34266.000000000015,Tizoughrane,Rural,09.581.03.15,Tizoughrane,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3725.0,1231.0,True,DR1,62432536.0,39559.2,23.967476722532588,175.0
1M3D49,2015,46377.0,43271.0,18225.0,579.0,3446.0,242.0,7082.0,378.0,2.0,9.0,2.0,1.0,0.304223722336213,0.683460054077789,0.933027147077215,ONEE,35.2764097755198,0.490025706936341,2.02920157512116,0.14250341879841,17.4148599485296,27.3094258413796,DR1,1.5,,29574.0,46377.0,Tizoughrane,Rural,09.581.03.15,Tizoughrane,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3725.0,1231.0,True,DR1,64290691.0,39992.4,13.197407407407407,175.0
1M3D49,2016,50220.0,45807.0,18628.0,1984.0,3547.0,629.0,7982.0,383.0,4.0,9.0,2.0,2.0,0.309221943815208,0.715392843888489,0.912126642771804,ONEE,36.3610106231655,1.73357708233761,2.14092380266155,0.379656349555713,19.7795525833716,30.3121492443369,DR1,1.5,,32770.0,50220.0,Tizoughrane,Rural,09.581.03.15,Tizoughrane,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3725.0,1231.0,True,DR1,67750318.0,39992.4,26.481981481481483,175.0
1M3D49,2017,56766.0,53105.0,19083.0,3232.0,3419.0,731.0,8675.0,391.0,9.0,9.0,2.0,4.0,0.316528173418008,0.661707937105734,0.93550716978473,ONEE,37.2996198352929,2.92563984150496,2.11528664525452,0.45225929736211,21.7406179333851,35.1203163803796,DR1,1.5,,35140.0,56766.000000000015,Tizoughrane,Rural,09.581.03.15,Tizoughrane,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3725.0,1231.0,True,DR1,70997527.0,39992.4,32.031893518518515,175.0
1M3D49,2018,54263.0,48774.0,18715.0,3757.0,3748.0,530.0,6555.0,396.0,13.0,9.0,2.0,6.0,0.321276840978215,0.682843318161315,0.898844516521387,ONEE,36.9411696217534,3.51033656696282,2.37683926574319,0.336105872690473,21.1207662074645,34.4115339052889,DR1,1.5,,33305.0,54262.99999999998,Tizoughrane,Rural,09.581.03.15,Tizoughrane,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3725.0,1231.0,True,DR1,71008490.0,39992.4,35.97677314814815,175.0
1M3D49,2019,47553.0,42642.0,18879.0,3381.0,3986.0,358.0,8344.0,399.0,13.0,9.0,0.0,7.0,0.32425027999143,0.819567562497069,0.896725758627216,ONEE,37.8467823355457,3.25229275832557,2.59100129559482,0.232709097798029,22.7170881280601,30.9106584569544,DR1,1.5,,34948.0,47552.99999999999,Tizoughrane,Rural,09.581.03.15,Tizoughrane,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3725.0,1231.0,True,DR1,75037651.0,40287.6,37.419673112338856,175.0
1M3D49,2020,48690.8277248617,46995.1172075515,19657.0,3524.0,2292.0,389.0,9553.0,414.0,13.0,9.0,0.0,9.0,0.336817780759021,0.753588928049514,0.965173922963639,ONEE,38.8850505576502,3.54049076855626,1.52712664117876,0.25918510620355,23.596505234444,32.4419983419204,DR1,1.5,,35415.0,48690.827724861716,Tizoughrane,Rural,09.581.03.15,Tizoughrane,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3725.0,1231.0,True,DR1,72126341.0,40287.6,40.29801115241636,175.0
1M3D49,2021,50555.0,48711.0,20679.0,3446.0,1900.0,305.0,9874.0,419.0,13.0,9.0,2.0,7.0,0.341073885759788,0.743240746443309,0.963524873899713,ONEE,41.4067943160789,3.57165167974557,1.29760988660276,0.208300534428338,24.7256149129297,34.5266672722119,DR1,1.5,,36204.0,50555.000000000015,Tizoughrane,Rural,09.581.03.15,Tizoughrane,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3725.0,1231.0,True,DR1,75032464.0,44001.6,38.836135578583765,186.0
1M3D49,2022,60556.0,59387.0,18361.0,4380.0,2285.0,999.0,15838.0,426.0,14.0,9.0,3.0,10.0,0.346756127647837,0.704918584875478,0.98069555452804,ONEE,37.0674606856865,4.6937441741396,1.59958327215346,0.699336406512606,29.3056256114487,42.391406839617,DR1,1.5,,41863.0,60556.00000000001,Tizoughrane,Rural,09.581.03.15,Tizoughrane,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3725.0,1231.0,True,DR1,54048827.0,46412.16,37.07116500994036,202.0
1M3D49,2023,74528.0,72009.0,19537.0,4621.0,2901.0,1518.0,20416.0,431.0,16.0,9.0,3.0,10.0,0.350589619891832,0.680373286672499,0.9662006225848,ONEE,39.9861487166229,5.10584346866552,2.08160576850217,1.08923735146029,35.1548126219327,53.4773921802584,DR1,1.5,,48993.0,74528.00000000003,Tizoughrane,Rural,09.581.03.15,Tizoughrane,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,3725.0,1231.0,True,DR1,45521963.0,46227.36,36.538498427672955,205.0
1M3D59,2004,,,,,,,,,,,,,,,,,,,,,,,DR1,,,,,Anzi,Rural,09.581.03.03,Anzi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,6199.0,1793.0,True,,,,,
1M3D59,2012,53808.0,52223.0,35484.0,0.0,11004.0,0.0,,794.0,0.0,16.0,0.0,,0.484829484564989,0.890182486643816,0.970543413618793,ONEE,26.9587602842738,0.0,4.05328322601464,0.0,17.1236850791502,19.8199803549069,DR1,1.5,,46488.0,53807.999999999985,Anzi,Rural,09.581.03.03,Anzi,Tiznit,9.581,09,Souss-Massa,SRM SM,DR1,Commune,RUR,6199.0,1793.0,True,DR1,59583344.0,39559.2,0.0,175.0
