id_centre_desservi,annee,distribution,production,cons_pop_branchee,cons_bf,cons_administrative,cons_industrielle,cons_autres,dot_pop_branchee,dot_bf,dot_administrative,dot_industrielle,dot_globale_nette,dot_globale_brute,rend_distribution,rend_adduction,taux_branchement,nbre_abonnes_particuliers,nbre_bf,abon_administratifs,abon_industrielle,autres_abonnes,dr,kp,regie,organisme_distributeur,consommation_totale,lib_centre_uniformise,milieu,code_commune,lib_commune,lib_province,code_region_12,libelle_region,srm,id_dr_admin,type_centre,sa_centre,population_2024,menages_2024,mappable,systeme_aep,n_installations_centre,capacite_equipee_centre,capacite_exploitable_centre,population_interp,pop_multi_ancre,dr_volume_produit_traite,dr_debit_exploitable,dr_n_installations
150510107,1999,329816.0,346550.0,183330.0,6174.0,29529.0,39218.0,0.0,51.7593268366156,20.4623129829566,7.68244988838603,10.2032009117384,67.1882002819459,90.1606220603535,0.783015378271521,0.951712595585053,0.921501221609137,1665.0,,,,,DR9,1.3,,ONEE,258251.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,10530.673292814661,1,,,
150510107,2000,318490.0,339397.0,188231.0,6610.0,29644.0,37647.0,0.0,50.8906396523699,30.4152971188954,7.56985327785404,9.61348894721937,66.9376865278112,86.6679764182913,0.82304624948978,0.93839957336099,0.944504208035865,1749.0,,,,,DR9,1.3,,ONEE,262132.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,10728.931641748846,1,,,
150510107,2001,321746.0,345844.0,199817.0,6969.0,30853.0,39378.0,0.0,52.9820895210467,31.912238073197,7.7329947887876,9.86970047622202,69.431530723287,86.6823274797737,0.860980400688742,0.930321185274286,0.945265202005635,1844.0,,,,,DR9,1.3,,ONEE,277017.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,10930.922550969459,1,,,
150510107,2002,329835.0,353339.82421479,225323.0,7660.0,27064.0,38399.0,0.0,58.5055736336407,35.8625700333726,6.65797199626237,9.44647748612469,73.4202302097442,86.9245734106688,0.904834235299468,0.933478134634205,0.947454280921042,1913.0,,,,,DR9,1.3,,ONEE,298446.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,11136.716292454283,1,,,
150510107,2003,332656.0,355768.41948676,241838.0,11504.0,28465.0,36908.0,0.0,61.7324490609532,51.3773243950984,6.87322923321722,8.91189687474377,76.9577114022423,85.9047216255713,0.958091842624212,0.93503521329942,0.945933652685227,2016.0,,,,,DR9,1.3,,ONEE,318715.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,11346.384461174031,1,,,
150510107,2004,344750.0,364742.352087744,256381.0,10005.0,25489.0,36600.0,0.0,63.6812094029607,51.7340555464711,6.04090628999384,8.67421908328198,77.8487462672418,86.4441276218761,0.952791878172589,0.945187741502159,0.954165777425114,2220.0,,,,,DR9,1.3,,ONEE,328475.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,11560.0,1,,,
150510107,2005,381571.0,386756.796418469,263871.0,7576.0,23040.0,33005.0,0.0,65.9676159106233,26.8788886523408,5.38083285705882,7.7080897763553,76.4834945322876,90.3243783793101,0.858272772301878,0.986591582962493,0.934174269866905,2366.0,,,,,DR9,1.3,,ONEE,327492.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,11697.256936461677,1,,,
150510107,2006,378043.0,393262.734879783,284441.0,7017.0,22592.0,37818.0,0.0,69.8281680967913,25.8155720321521,5.19923481695698,8.70328710639514,80.9775299474601,90.5039528770667,0.930761844552075,0.961298812397174,0.937446087737249,2503.0,,,,,DR9,1.3,,ONEE,351868.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,11836.14358456754,1,,,
150510107,2007,382414.0,417864.577156049,283311.0,7014.0,20850.0,42078.0,0.0,68.6887411268691,24.6087490371451,4.72833825964391,9.54239891075762,80.1102961742921,94.7628329744303,0.923744946576224,0.915162521318934,0.935363370365877,2602.0,,,,,DR9,1.3,,ONEE,353253.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,11976.679294596803,1,,,
150510107,2008,403840.0,446839.286398809,294557.0,6947.0,31656.0,40844.0,0.0,68.7308060244441,36.7174507840042,7.07418220645699,9.12742917742385,83.5788615726479,99.8553995763329,0.926119255150555,0.903770130094533,0.957719026152957,2742.0,,,,,DR9,1.3,,ONEE,374004.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,12118.88364658299,1,,,
150510107,2009,456879.0,511633.929613094,310772.0,6869.0,62314.0,40267.0,0.0,71.5744534645935,34.4880812175448,13.7221941581542,8.8672143044323,92.5372769125376,112.667139327443,0.919766502728293,0.892980260995395,0.956140627511179,2818.0,,,,,DR9,1.3,,ONEE,420222.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,12262.776453041944,1,,,
150510107,2010,451741.0,456053.861331368,310751.0,4889.0,51436.0,32351.0,0.0,70.4518150657667,24.7534386739767,11.1615071898501,7.02010107898824,86.6748450952687,98.962758616707,0.884194704487749,0.990543087786216,0.957141185442899,2979.0,,,,,DR9,1.3,,ONEE,399427.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,12408.377761732161,1,,,
150510107,2011,477586.0,490575.261361799,330700.0,3679.0,54553.0,31776.0,0.0,72.6823383846131,29.0542949770058,11.6651954527341,6.79473632441989,89.9609746215396,104.90085436294,0.880905219164716,0.973522388133186,0.972923481138246,3159.0,5.0,48.0,86.0,,DR9,1.3,,ONEE,420708.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,12555.707858447951,1,,,
150510107,2012,518992.419452243,534019.253324158,342782.0,5564.0,35530.0,34471.0,0.0,74.1703444649289,44.7830239031763,7.48662904161261,7.26348408931687,88.1511060982694,112.524741084068,0.806075357404128,0.971860876216773,0.973820291102335,3257.0,5.0,51.0,84.0,0.0,DR9,1.3,,ONEE,418347.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,12704.787269845732,1,114062951.0,87012.0,136.0
150510107,2013,492047.499093931,523469.453666561,342926.0,6889.0,47073.0,31539.0,0.0,72.5645157781027,76.3378468929156,9.77418849086163,6.54872497638317,88.9581342292689,108.692649912802,0.870702525241805,0.939973661590871,0.981261919039165,3338.0,5.0,51.0,83.0,0.0,DR9,1.3,,ONEE,428427.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,12855.636766303889,1,116481140.0,87012.0,136.0
150510107,2014,507338.79293761,534923.885382616,343910.0,4176.0,36348.0,24823.0,15232.0,71.6270868091432,48.5840624964758,7.43715919670169,5.07903055848261,86.854634924857,109.450701378583,0.836697303476656,0.948431742909975,0.982412940950649,3444.0,5.0,51.0,84.0,0.0,DR9,1.3,,ONEE,424489.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,13008.277364816604,1,119460376.0,86520.0,136.0
150510107,2015,502806.451762682,526550.411485483,359529.0,4021.0,43392.0,26604.0,5426.0,74.6827626339964,34.3632974450451,8.79966440768725,5.39514822783259,89.0211625269932,106.781593722388,0.873043689994633,0.954906578354358,0.976270112258384,3667.0,5.0,55.0,64.0,0.0,DR9,1.3,,ONEE,438972.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,13162.730331922008,1,124695764.0,83314.08,136.0
150510107,2016,561148.835661224,575704.621022694,354246.0,3468.0,48511.0,25970.0,0.0,72.5744875321831,36.8547659898637,9.75049249997871,5.21985302765243,86.8692483360124,115.714035775079,0.770196733083706,0.97471657369084,0.981086506427509,3770.0,1.0,57.0,64.0,0.0,DR9,1.3,,ONEE,432195.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,13319.017186665156,1,126340269.0,84338.16,136.0
150510107,2017,530122.220214547,540357.425321609,342149.0,4764.0,59706.0,22838.0,0.0,69.6413637420586,44.6252891860118,11.8941712038304,4.54961112707397,85.5531283737546,107.645860182163,0.810109411799779,0.981058453854001,0.978732966356635,3899.0,4.0,59.0,68.0,0.0,DR9,1.3,,ONEE,429457.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,13477.15970359613,1,133748014.0,86733.72,136.0
150510107,2018,541755.663472759,555025.953831881,340795.0,2689.0,54475.0,26199.0,0.0,68.9996535479475,21.4059372539403,10.7558151826408,5.17286098155128,83.7478670259487,109.587087305822,0.782932285896311,0.976090685007604,0.975197089487641,3976.0,4.0,63.0,66.0,0.0,DR9,1.3,,ONEE,424158.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,13637.179915803772,1,130017891.0,86493.84,136.0
150510107,2019,556303.896531787,568919.636642519,371365.0,2163.0,53777.0,21249.0,0.0,73.8877376502021,25.7604361019802,10.5237990487322,4.15828711133961,87.7790162802874,111.333765939037,0.80631108787204,0.977825092863409,0.983568421570568,4105.0,4.0,64.0,59.0,0.0,DR9,1.3,,ONEE,448554.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,13799.100117985427,1,136792656.0,88773.84,136.0
150510107,2020,530778.820176664,546164.768594368,370110.0,2947.0,38450.0,15077.0,0.0,72.9154622734329,36.8840356850892,7.45765353476992,2.92429238865348,82.7390292711649,105.932577817284,0.803694465159736,0.971829108535687,0.984503002557439,4207.0,4.0,64.0,58.0,0.0,DR9,1.3,,ONEE,426584.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,13962.942869553128,1,131950405.0,88905.84,136.0
150510107,2021,540972.453930396,576399.472976907,361257.0,2830.0,41937.0,15920.0,0.0,70.9747811239239,25.2695790443157,8.06182008981502,3.06040431670971,81.1130175257388,110.804989651239,0.779973170416343,0.938537384735029,0.978470984484525,4254.0,4.0,65.0,54.0,0.0,DR9,1.3,,ONEE,421944.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,14128.73099777668,1,139331058.0,107745.84,139.0
150510107,2022,557612.97768396,605043.268848732,380953.0,1800.0,43379.0,14819.0,0.0,73.8175945099054,20.511513571967,8.26504384989279,2.82347875265823,84.0148309240433,115.279493490335,0.790783245094986,0.92160843098871,0.983279840259674,4336.0,4.0,64.0,56.0,0.0,DR9,1.3,,ONEE,440951.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,14296.487600964047,1,136328721.0,111057.84,147.0
150510107,2023,532436.847432832,559025.108790871,382032.0,893.0,33823.0,16078.0,0.0,73.656587793727,8.20731597595127,6.38715763842874,3.03618012922145,81.735147444359,105.566670422111,0.812915188133372,0.95243816254417,0.979453123317211,4499.0,4.0,65.0,55.0,0.0,DR9,1.3,,ONEE,432826.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,14466.236051679502,1,145098537.0,108795.84,149.0
150510107,2024,552405.527476701,568497.85339614,395610.0,2249.0,21997.0,14784.0,0.0,75.1193448500926,29.4178172194401,4.11707565409602,2.76705216484773,81.3495368594033,106.403085494526,0.786813271013715,0.971693251217564,0.985691160809372,4640.0,4.0,68.0,53.0,,DR9,1.3,,ONEE,434640.0,Targuist,Urbain,01.051.01.07,Targuist,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,14638.0,3756.0,True,,,,,14637.999999999998,1,,,
1505105033,1994,56327.0,58013.0,33723.0,2737.0,3050.0,6790.0,0.0,78.2942852186459,3.01277791541197,2.27750460167938,5.07024794931245,34.5732665763132,43.3196309695822,0.821985903740657,0.970937548480513,0.321629268292683,198.0,,,,,DR9,1.7,,ONEE,46300.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,1889.5553321577984,1,,,
1505105033,1995,61501.0,64982.0,38953.0,3212.0,2754.0,6654.0,0.0,79.0464053193879,3.74543974909757,2.03945208914859,4.92756506942436,38.191961726093,48.1218865857129,0.838571730540967,0.946431319442307,0.364928983450703,230.0,,,,,DR9,1.7,,ONEE,51573.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,1959.5871067415028,1,,,
1505105033,1996,56441.0,60537.0,38543.0,2328.0,1801.0,5433.0,0.0,70.2656496967348,2.86311273484706,1.32267587359698,3.99005997848551,35.3288855632331,44.4590945918604,0.852305947803901,0.932338900176751,0.402848886706698,260.0,,,,,DR9,1.7,,ONEE,48105.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,2032.2144387920225,1,,,
1505105033,1997,65182.0,68369.0,42269.0,1541.0,1749.0,9581.0,0.0,67.1671833261271,2.07210431535767,1.27385406147396,6.97815652543283,40.1602704114775,49.7953849793672,0.845939062931484,0.953385306206029,0.458347327672449,303.0,,,,,DR9,1.7,,ONEE,55140.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,2107.5335263366615,1,,,
1505105033,1998,89673.0,93535.0,53819.0,1547.0,1317.0,6452.0,0.0,81.261285098842,2.14217584906371,0.951274355530304,4.6603053469108,45.6026624422215,67.5607037543865,0.704058077682245,0.958710643074785,0.478378829711392,324.0,,,,,DR9,1.7,,ONEE,63135.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,2185.644132748733,1,,,
1505105033,1999,91403.0,91777.0,57588.0,1461.0,2404.0,6107.0,0.0,79.9777567911067,2.16135769095498,1.7220455116509,4.37459731266724,48.3949229480594,65.7421676051517,0.739144229401661,0.995924904932608,0.515790024942288,358.0,,,,,DR9,1.7,,ONEE,67560.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,2266.6497188884423,1,,,
1505105033,2000,88714.0,92850.0,59559.0,1329.0,2534.0,5603.0,0.0,74.1454264920828,2.19889862354497,1.80014264342552,3.98034697360426,49.0350615479268,65.960238532778,0.77806208715648,0.955455035002692,0.570641482273749,406.0,,,,,DR9,1.7,,ONEE,69025.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,2350.657580141248,1,,,
1505105033,2001,106785.0,110906.0,76798.0,1496.0,2271.0,1658.0,0.0,76.1983121062644,3.63507886223172,1.59995434910876,1.16808644245809,57.9273652341566,78.1349788825435,0.769986421313855,0.962842407083476,0.710059947398983,518.0,,,,,DR9,1.7,,ONEE,82223.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,2437.778988535221,1,,,
1505105033,2002,87746.0,90349.0,70927.0,884.0,2540.0,0.0,0.0,64.0389098676716,2.73090830929891,1.77465657021091,0.0,51.9478309652565,63.125372622829,0.847343468648144,0.97118949850026,0.773834815681862,579.0,,,,,DR9,1.7,,ONEE,74351.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,2528.1293401256303,1,,,
1505105033,2003,122048.0,126176.0,93560.0,711.0,4611.0,842.0,0.0,73.2900171484671,4.26676351785046,3.19496330467117,0.583422056502522,69.0987899794032,87.4273888376036,0.817088358678553,0.967283794065432,0.884537281118511,679.0,,,,,DR9,1.7,,ONEE,99724.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,2621.828307841989,1,,,
1505105033,2004,117632.0,120743.0,93524.0,718.0,2989.0,1206.0,0.0,71.5706535925651,4.83442121797909,2.05393556455741,0.828720739664182,67.6424406719097,82.970338531735,0.836821613166485,0.974234531194355,0.897943456162643,749.0,,,,,DR9,1.7,,ONEE,98437.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,2719.0,1,,,
1505105033,2005,130028.0,132742.0,101993.0,1021.0,8605.0,1336.0,0.0,72.0431212160229,12.4587909050313,5.74558485622947,0.892051292030514,75.420399469541,88.6322399750858,0.868697511305257,0.979554323424387,0.945281622236502,918.0,,,,,DR9,1.7,,ONEE,112955.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,2819.7731246883595,1,,,
1505105033,2006,120620.0,122677.0,102154.0,1123.0,3198.0,1265.0,0.0,70.7650813579441,11.4873495969504,2.07483849231514,0.820722543082755,69.900906554732,79.5919204883503,0.893218371745979,0.983232390749692,0.936574229024668,1014.0,,,,,DR9,1.7,,ONEE,107740.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,2924.281160248163,1,,,
1505105033,2007,146780.0,148659.0,119024.0,1475.0,2950.0,2393.0,0.0,80.1039756595555,14.6939581074516,1.85973181839424,1.50858923437878,79.3330072848704,93.7172448781929,0.857351137757188,0.987360334725782,0.936717805890193,1078.0,,,,,DR9,1.7,,ONEE,125842.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,3032.662532070711,1,,,
1505105033,2008,158325.0,160116.0,125814.0,1680.0,4910.0,1778.0,0.0,83.776589819759,12.8533540486319,3.00768442063626,1.08913704682103,82.1949309429357,98.081140263665,0.847509868940471,0.988814359589298,0.919934838243911,1171.0,,,,,DR9,1.7,,ONEE,134182.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,3145.0607959479003,1,,,
1505105033,2009,182549.0,184851.0,145072.0,1134.0,6144.0,3233.0,0.0,95.0034908357124,7.40934189968903,3.65699570013613,1.92432732723635,92.6052021507616,110.025929714496,0.852280757495248,0.987546726823225,0.908902457421541,1342.0,,,,,DR9,1.7,,ONEE,155583.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,3261.6248282180472,1,,,
1505105033,2010,170557.0,172891.0,135080.0,584.0,4723.0,4948.0,0.0,87.3421042415072,3.20044242037447,2.7315783178651,2.86170855744156,84.0554594170917,99.9926544471765,0.852119819180684,0.986500164843745,0.894464507741729,1388.0,,,,,DR9,1.7,,ONEE,145335.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,3382.509022959006,1,,,
1505105033,2011,183663.0,185459.0,138438.0,883.0,7403.0,11196.0,0.0,86.7644848825463,4.80222599276949,4.16031226519366,6.29188925045363,88.7473339077918,104.223605618067,0.859835677300273,0.990315918882341,0.896667654050489,1463.0,2.0,23.0,4.0,,DR9,1.7,,ONEE,157920.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,3507.873496489771,1,,,
1505105033,2012,204650.211509078,208709.984605046,149665.0,987.0,14955.0,15049.0,0.0,90.3800100606825,5.62884094325831,8.16633263273206,8.21766230625107,98.6490797792607,113.968248616328,0.88275501240802,0.980548256454284,0.904249990827128,1552.0,2.0,23.0,5.0,0.0,DR9,1.7,,ONEE,180656.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,3637.884299451431,1,114062951.0,87012.0,136.0
1505105033,2013,225832.230558915,233595.702778846,163314.0,1065.0,8127.0,20076.0,0.0,95.9120138292003,5.85394210966093,4.31214520525127,10.6522243313184,102.18303776519,123.944701575625,0.85276578778581,0.966765346589957,0.903469556536223,1632.0,2.0,25.0,4.0,0.0,DR9,1.7,,ONEE,192582.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,3772.7136367483945,1,116481140.0,87012.0,136.0
1505105033,2014,261766.513684647,319412.578797648,167993.0,549.0,5544.0,29451.0,0.0,94.4633095596575,3.40537300869828,2.85830656678404,15.1839802846964,104.937074978991,164.678764698908,0.777551708715512,0.819524749682696,0.916882352941176,1744.0,2.0,25.0,7.0,0.0,DR9,1.7,,ONEE,203537.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,3912.5400956411936,1,119460376.0,86520.0,136.0
1505105033,2015,283523.145548569,329138.358293028,172295.0,142.0,4694.0,36434.0,0.0,92.186789966672,1.7344699025805,2.40613497667343,18.6759952578014,109.472990262731,168.715661707228,0.753254199359237,0.861410219759775,0.958033912941915,1849.0,2.0,25.0,7.0,0.0,DR9,1.7,,ONEE,213565.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,4057.5488822929983,1,124695764.0,83314.08,136.0
1505105033,2016,300517.296522988,319115.11910955,172405.0,118.0,10162.0,46149.0,0.0,89.7231742431163,2.90449455701314,5.17901784080019,23.5196314047518,116.624224422522,162.635592908624,0.761466985919379,0.941720647274698,0.979294789178489,1959.0,2.0,24.0,8.0,0.0,DR9,1.7,,ONEE,228834.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,4207.932067083151,1,126340269.0,84338.16,136.0
1505105033,2017,287964.412671594,333397.993776373,174888.0,3929.0,5102.0,26204.0,0.0,90.3016846262616,106.745680673067,2.58523475806889,13.2778305763303,106.471439253177,168.936119518054,0.72968391493442,0.86372569135718,0.981349466903106,2066.0,2.0,24.0,14.0,0.0,DR9,1.7,,ONEE,210123.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,4363.888839012653,1,133748014.0,86733.72,136.0
1505105033,2018,330508.74483394,367617.297728769,177789.0,47.0,13601.0,45532.0,0.0,91.6632470217916,1.03616973049368,6.85206837730688,22.9386352000248,119.382971200797,185.202474870841,0.716982541926575,0.899056564737038,0.977148337337747,2202.0,1.0,24.0,19.0,0.0,DR9,1.7,,ONEE,236969.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,4525.6257695385675,1,130017891.0,86493.84,136.0
1505105033,2019,416274.618837542,456914.751454034,216024.0,0.0,4236.0,75992.0,0.0,110.079478599684,0.0,2.12176907149191,38.0636155053856,148.389596545709,228.863925388004,0.711674424992068,0.911055328182854,0.982964430294292,2284.0,0.0,26.0,18.0,0.0,DR9,1.7,,ONEE,296252.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,4693.357086186808,1,136792656.0,88773.84,136.0
1505105033,2020,454827.668483102,672984.051589673,208710.0,0.0,6593.0,69722.0,28012.0,104.930454100615,0.0,3.28334526757862,34.721886659505,155.893910591083,335.149249346707,0.688254083231153,0.675837216957433,0.990547222031955,2374.0,0.0,26.0,18.0,0.0,DR9,1.7,,ONEE,313037.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,4867.304956305711,1,131950405.0,88905.84,136.0
1505105033,2021,690427.989725164,952851.128933378,214924.0,0.0,8337.0,34145.0,216005.0,107.322799569037,0.0,4.12795159098618,16.9064300196981,234.402985563195,471.791211905183,0.685677589908324,0.724591668897984,0.991557070973831,2452.0,0.0,27.0,18.0,0.0,DR9,1.7,,ONEE,473411.0,Ajdir,Urbain,01.051.01.09,Ajdir,Al Hoceima,01,Tanger-Tetouan-Al Hoceima,SRM TTA,DR5,Commune,URB,5630.0,1500.0,True,,,,,5047.699781336261,1,139331058.0,107745.84,139.0
