id_centre_desservi,annee,type_consommation,consommation,dotation
0838109133,2019,Bornes Fontaines,0.0,0.0
0838109133,2019,Industrielle,5777.0,1.04094230944012
0838109133,2019,Population branchée,408615.0,75.3137435218498
0838109133,2020,Administrative,23445.0,4.21422511769959
0838109133,2020,Autres,0.0,
0838109133,2020,Bornes Fontaines,0.0,0.0
0838109133,2020,Industrielle,5296.0,0.951952920594455
0838109133,2020,Population branchée,400952.0,73.6522582266595
0838109133,2021,Administrative,23945.0,4.29363909173355
0838109133,2021,Autres,90.0,
0838109133,2021,Bornes Fontaines,0.0,0.0
0838109133,2021,Industrielle,7541.0,1.35219596536908
0838109133,2021,Population branchée,410425.0,75.3758966359343
0838109133,2022,Administrative,24007.0,4.29429413889606
0838109133,2022,Autres,0.0,
0838109133,2022,Bornes Fontaines,0.0,0.0
0838109133,2022,Industrielle,8194.0,1.46571609006183
0838109133,2022,Population branchée,420700.0,77.1519524622754
0838109133,2023,Administrative,18606.0,3.32009196168134
0838109133,2023,Autres,0.0,
0838109133,2023,Bornes Fontaines,0.0,0.0
0838109133,2023,Industrielle,6294.0,1.12311398510278
0838109133,2023,Population branchée,417606.0,76.1642883731357
0838109133,2024,Administrative,,
0838109133,2024,Autres,,
0838109133,2024,Bornes Fontaines,,
0838109133,2024,Industrielle,,
0838109133,2024,Population branchée,,
0838109213,1994,Administrative,,
0838109213,1994,Autres,0.0,
0838109213,1994,Bornes Fontaines,,
0838109213,1994,Industrielle,,
0838109213,1994,Population branchée,,
0838109213,1995,Administrative,,
0838109213,1995,Autres,0.0,
0838109213,1995,Bornes Fontaines,,
0838109213,1995,Industrielle,,
0838109213,1995,Population branchée,,
0838109213,1996,Administrative,,
0838109213,1996,Autres,0.0,
0838109213,1996,Bornes Fontaines,,
0838109213,1996,Industrielle,,
0838109213,1996,Population branchée,,
0838109213,1997,Administrative,,
0838109213,1997,Autres,0.0,
0838109213,1997,Bornes Fontaines,,
0838109213,1997,Industrielle,,
0838109213,1997,Population branchée,,
0838109213,1998,Administrative,,
0838109213,1998,Autres,0.0,
0838109213,1998,Bornes Fontaines,,
0838109213,1998,Industrielle,,
0838109213,1998,Population branchée,,
0838109213,1999,Administrative,,
0838109213,1999,Autres,0.0,
0838109213,1999,Bornes Fontaines,,
0838109213,1999,Industrielle,,
0838109213,1999,Population branchée,,
0838109213,2000,Administrative,,
0838109213,2000,Autres,0.0,
0838109213,2000,Bornes Fontaines,,
0838109213,2000,Industrielle,,
0838109213,2000,Population branchée,,
0838109213,2001,Administrative,,
0838109213,2001,Autres,0.0,
0838109213,2001,Bornes Fontaines,,
0838109213,2001,Industrielle,,
0838109213,2001,Population branchée,,
0838109213,2002,Administrative,,
0838109213,2002,Autres,0.0,
0838109213,2002,Bornes Fontaines,,
0838109213,2002,Industrielle,,
0838109213,2002,Population branchée,,
0838109213,2003,Administrative,,
0838109213,2003,Autres,0.0,
0838109213,2003,Bornes Fontaines,,
0838109213,2003,Industrielle,,
0838109213,2003,Population branchée,,
0838109213,2004,Administrative,,
0838109213,2004,Autres,0.0,
0838109213,2004,Bornes Fontaines,,
0838109213,2004,Industrielle,,
0838109213,2004,Population branchée,,
0838109213,2005,Administrative,1925.0,1.50221042983947
0838109213,2005,Autres,0.0,
0838109213,2005,Bornes Fontaines,0.0,0.0
0838109213,2005,Industrielle,0.0,0.0
0838109213,2005,Population branchée,44241.0,46.9455693573728
0838109213,2006,Administrative,3515.0,2.77752436346126
0838109213,2006,Autres,0.0,
0838109213,2006,Bornes Fontaines,0.0,0.0
0838109213,2006,Industrielle,175.0,0.138283574283277
0838109213,2006,Population branchée,49265.0,43.8097120687713
0838109213,2007,Administrative,7613.0,6.09145283899883
0838109213,2007,Autres,0.0,
0838109213,2007,Bornes Fontaines,0.0,0.0
0838109213,2007,Industrielle,167.0,0.133623095246658
0838109213,2007,Population branchée,52107.0,42.9750487866488
0838109213,2008,Administrative,1528.0,1.2380007827196
0838109213,2008,Autres,0.0,
0838109213,2008,Bornes Fontaines,0.0,0.0
0838109213,2008,Industrielle,379.0,0.307069565870895
0838109213,2008,Population branchée,65213.0,56.7576939322288
0838109213,2009,Administrative,4766.0,3.91006621190257
0838109213,2009,Autres,0.0,
0838109213,2009,Bornes Fontaines,0.0,0.0
0838109213,2009,Industrielle,1379.0,1.13134311922233
0838109213,2009,Population branchée,57239.0,49.1083275232878
0838109213,2010,Administrative,4940.0,4.10383159952431
0838109213,2010,Autres,0.0,
0838109213,2010,Bornes Fontaines,0.0,0.0
0838109213,2010,Industrielle,1815.0,1.50778428201146
0838109213,2010,Population branchée,63010.0,54.1251311988374
0838109213,2011,Administrative,6088.0,5.12117639104896
0838109213,2011,Autres,0.0,
0838109213,2011,Bornes Fontaines,0.0,0.0
0838109213,2011,Industrielle,1951.0,1.64116543018011
0838109213,2011,Population branchée,62793.0,53.5906028850246
0838109213,2012,Administrative,4996.0,4.25549445810947
0838109213,2012,Autres,0.0,
0838109213,2012,Bornes Fontaines,0.0,0.0
0838109213,2012,Industrielle,586.0,0.499143265102512
0838109213,2012,Population branchée,62320.0,54.2484557062409
0838109213,2013,Administrative,3900.0,3.36375777990212
0838109213,2013,Autres,0.0,
0838109213,2013,Bornes Fontaines,0.0,0.0
0838109213,2013,Industrielle,2467.0,2.1277924212868
0838109213,2013,Population branchée,61796.0,54.3696707068739
0838109213,2014,Administrative,4023.0,3.51352177501408
0838109213,2014,Autres,0.0,
0838109213,2014,Bornes Fontaines,0.0,0.0
0838109213,2014,Industrielle,2598.0,2.26898572495317
0838109213,2014,Population branchée,57186.0,50.9815148009492
0838109213,2015,Administrative,6139.0,5.39204964547213
0838109213,2015,Autres,0.0,
0838109213,2015,Bornes Fontaines,0.0,0.0
0838109213,2015,Industrielle,468.0,0.411057050672904
0838109213,2015,Population branchée,62859.0,56.1579889108934
0838109213,2016,Administrative,3918.0,3.46086223907374
0838109213,2016,Autres,0.0,
0838109213,2016,Bornes Fontaines,0.0,0.0
0838109213,2016,Industrielle,1426.0,1.25961958982112
0838109213,2016,Population branchée,70589.0,63.8154441296675
0838109213,2017,Administrative,4143.0,3.68042901599311
0838109213,2017,Autres,0.0,
0838109213,2017,Bornes Fontaines,0.0,0.0
0838109213,2017,Industrielle,1039.0,0.922994387549322
0838109213,2017,Population branchée,69372.0,62.6713012807955
0838109213,2018,Administrative,4568.0,4.08106244316913
0838109213,2018,Autres,0.0,
0838109213,2018,Bornes Fontaines,0.0,0.0
0838109213,2018,Industrielle,415.0,0.370762021435024
0838109213,2018,Population branchée,73412.0,66.6461750610667
0838109213,2019,Administrative,4968.0,4.46367291966239
0838109213,2019,Autres,0.0,
0838109213,2019,Bornes Fontaines,0.0,0.0
0838109213,2019,Industrielle,439.0,0.394434865485464
0838109213,2019,Population branchée,78321.0,71.9755577693654
0838109213,2020,Administrative,10997.0,9.93684770010195
0838109213,2020,Autres,3510.0,
0838109213,2020,Bornes Fontaines,0.0,0.0
0838109213,2020,Industrielle,1757.0,1.58761856952616
0838109213,2020,Population branchée,82776.0,76.4251048722551
0838109213,2021,Administrative,5457.0,4.95897586029387
0838109213,2021,Autres,0.0,
0838109213,2021,Bornes Fontaines,0.0,0.0
0838109213,2021,Industrielle,1197.0,1.08775776154879
0838109213,2021,Population branchée,77121.0,71.5085193474282
0838109213,2022,Administrative,5217.0,4.76784918047571
0838109213,2022,Autres,0.0,
0838109213,2022,Bornes Fontaines,225.0,9.89081873788713
0838109213,2022,Industrielle,797.0,0.728383323143405
0838109213,2022,Population branchée,82355.0,76.8627201470908
0838109213,2023,Administrative,7355.0,6.76002000818881
0838109213,2023,Autres,0.0,
0838109213,2023,Bornes Fontaines,0.0,0.0
0838109213,2023,Industrielle,3473.0,3.19205295560023
0838109213,2023,Population branchée,88173.0,82.4376247338234
0838109213,2024,Administrative,,
0838109213,2024,Autres,,
0838109213,2024,Bornes Fontaines,,
0838109213,2024,Industrielle,,
0838109213,2024,Population branchée,,
0838109253,1994,Administrative,,
0838109253,1994,Autres,0.0,
0838109253,1994,Bornes Fontaines,,
0838109253,1994,Industrielle,,
0838109253,1994,Population branchée,,
0838109253,1995,Administrative,,
0838109253,1995,Autres,0.0,
0838109253,1995,Bornes Fontaines,,
0838109253,1995,Industrielle,,
0838109253,1995,Population branchée,,
0838109253,1996,Administrative,,
0838109253,1996,Autres,0.0,
0838109253,1996,Bornes Fontaines,,
0838109253,1996,Industrielle,,
0838109253,1996,Population branchée,,
0838109253,1997,Administrative,,
0838109253,1997,Autres,0.0,
0838109253,1997,Bornes Fontaines,,
0838109253,1997,Industrielle,,
0838109253,1997,Population branchée,,
0838109253,1998,Administrative,,
0838109253,1998,Autres,0.0,
0838109253,1998,Bornes Fontaines,,
0838109253,1998,Industrielle,,
0838109253,1998,Population branchée,,
0838109253,1999,Administrative,,
0838109253,1999,Autres,0.0,
0838109253,1999,Bornes Fontaines,,
0838109253,1999,Industrielle,,
0838109253,1999,Population branchée,,
0838109253,2000,Administrative,,
0838109253,2000,Autres,0.0,
0838109253,2000,Bornes Fontaines,,
0838109253,2000,Industrielle,,
0838109253,2000,Population branchée,,
0838109253,2001,Administrative,,
0838109253,2001,Autres,0.0,
0838109253,2001,Bornes Fontaines,,
0838109253,2001,Industrielle,,
0838109253,2001,Population branchée,,
0838109253,2002,Administrative,,
0838109253,2002,Autres,0.0,
0838109253,2002,Bornes Fontaines,,
0838109253,2002,Industrielle,,
0838109253,2002,Population branchée,,
0838109253,2003,Administrative,,
0838109253,2003,Autres,0.0,
0838109253,2003,Bornes Fontaines,,
0838109253,2003,Industrielle,,
0838109253,2003,Population branchée,,
0838109253,2004,Administrative,,
0838109253,2004,Autres,0.0,
0838109253,2004,Bornes Fontaines,,
0838109253,2004,Industrielle,,
0838109253,2004,Population branchée,,
0838109253,2005,Administrative,,
0838109253,2005,Autres,0.0,
0838109253,2005,Bornes Fontaines,,
0838109253,2005,Industrielle,,
0838109253,2005,Population branchée,,
0838109253,2006,Administrative,,
0838109253,2006,Autres,0.0,
0838109253,2006,Bornes Fontaines,,
0838109253,2006,Industrielle,,
0838109253,2006,Population branchée,,
0838109253,2007,Administrative,,
0838109253,2007,Autres,0.0,
0838109253,2007,Bornes Fontaines,,
0838109253,2007,Industrielle,,
0838109253,2007,Population branchée,,
0838109253,2008,Administrative,,
0838109253,2008,Autres,0.0,
0838109253,2008,Bornes Fontaines,,
0838109253,2008,Industrielle,,
0838109253,2008,Population branchée,,
0838109253,2009,Administrative,,
0838109253,2009,Autres,0.0,
0838109253,2009,Bornes Fontaines,,
0838109253,2009,Industrielle,,
0838109253,2009,Population branchée,,
0838109253,2010,Administrative,,
0838109253,2010,Autres,0.0,
0838109253,2010,Bornes Fontaines,,
0838109253,2010,Industrielle,,
0838109253,2010,Population branchée,,
0838109253,2011,Administrative,,
0838109253,2011,Autres,0.0,
0838109253,2011,Bornes Fontaines,,
0838109253,2011,Industrielle,,
0838109253,2011,Population branchée,,
0838109253,2012,Administrative,,
0838109253,2012,Autres,0.0,
0838109253,2012,Bornes Fontaines,,
0838109253,2012,Industrielle,,
0838109253,2012,Population branchée,,
0838109253,2013,Administrative,,
0838109253,2013,Autres,0.0,
0838109253,2013,Bornes Fontaines,,
0838109253,2013,Industrielle,,
0838109253,2013,Population branchée,,
0838109253,2014,Administrative,,
0838109253,2014,Autres,0.0,
0838109253,2014,Bornes Fontaines,,
0838109253,2014,Industrielle,,
0838109253,2014,Population branchée,,
0838109253,2015,Administrative,,
0838109253,2015,Autres,0.0,
0838109253,2015,Bornes Fontaines,,
0838109253,2015,Industrielle,,
0838109253,2015,Population branchée,,
0838109253,2016,Administrative,,
0838109253,2016,Autres,0.0,
0838109253,2016,Bornes Fontaines,,
0838109253,2016,Industrielle,,
0838109253,2016,Population branchée,,
0838109253,2017,Administrative,,
0838109253,2017,Autres,0.0,
0838109253,2017,Bornes Fontaines,,
0838109253,2017,Industrielle,,
0838109253,2017,Population branchée,,
0838109253,2018,Administrative,,
0838109253,2018,Autres,0.0,
0838109253,2018,Bornes Fontaines,,
0838109253,2018,Industrielle,,
0838109253,2018,Population branchée,,
0838109253,2019,Administrative,,
0838109253,2019,Autres,0.0,
0838109253,2019,Bornes Fontaines,,
0838109253,2019,Industrielle,,
0838109253,2019,Population branchée,,
0838109253,2020,Administrative,,
0838109253,2020,Autres,0.0,
0838109253,2020,Bornes Fontaines,,
0838109253,2020,Industrielle,,
0838109253,2020,Population branchée,,
0838109253,2021,Administrative,,
0838109253,2021,Autres,0.0,
0838109253,2021,Bornes Fontaines,,
0838109253,2021,Industrielle,,
0838109253,2021,Population branchée,,
0838109253,2022,Administrative,,
0838109253,2022,Autres,0.0,
0838109253,2022,Bornes Fontaines,,
0838109253,2022,Industrielle,,
0838109253,2022,Population branchée,,
0838109253,2023,Administrative,,
0838109253,2023,Autres,,
0838109253,2023,Bornes Fontaines,,
0838109253,2023,Industrielle,,
0838109253,2023,Population branchée,,
0838109253,2024,Administrative,,
0838109253,2024,Autres,,
0838109253,2024,Bornes Fontaines,,
0838109253,2024,Industrielle,,
0838109253,2024,Population branchée,,
0838109293,1994,Administrative,,
0838109293,1994,Autres,0.0,
0838109293,1994,Bornes Fontaines,,
0838109293,1994,Industrielle,,
0838109293,1994,Population branchée,,
0838109293,1995,Administrative,,
0838109293,1995,Autres,0.0,
0838109293,1995,Bornes Fontaines,,
0838109293,1995,Industrielle,,
0838109293,1995,Population branchée,,
0838109293,1996,Administrative,,
0838109293,1996,Autres,0.0,
0838109293,1996,Bornes Fontaines,,
0838109293,1996,Industrielle,,
0838109293,1996,Population branchée,,
0838109293,1997,Administrative,,
0838109293,1997,Autres,0.0,
0838109293,1997,Bornes Fontaines,,
0838109293,1997,Industrielle,,
0838109293,1997,Population branchée,,
0838109293,1998,Administrative,,
0838109293,1998,Autres,0.0,
0838109293,1998,Bornes Fontaines,,
0838109293,1998,Industrielle,,
0838109293,1998,Population branchée,,
0838109293,1999,Administrative,,
0838109293,1999,Autres,0.0,
0838109293,1999,Bornes Fontaines,,
0838109293,1999,Industrielle,,
0838109293,1999,Population branchée,,
0838109293,2000,Administrative,,
0838109293,2000,Autres,0.0,
0838109293,2000,Bornes Fontaines,,
0838109293,2000,Industrielle,,
0838109293,2000,Population branchée,,
0838109293,2001,Administrative,,
0838109293,2001,Autres,0.0,
0838109293,2001,Bornes Fontaines,,
0838109293,2001,Industrielle,,
0838109293,2001,Population branchée,,
0838109293,2002,Administrative,,
0838109293,2002,Autres,0.0,
0838109293,2002,Bornes Fontaines,,
0838109293,2002,Industrielle,,
0838109293,2002,Population branchée,,
0838109293,2003,Administrative,,
0838109293,2003,Autres,0.0,
0838109293,2003,Bornes Fontaines,,
0838109293,2003,Industrielle,,
0838109293,2003,Population branchée,,
0838109293,2004,Administrative,,
0838109293,2004,Autres,0.0,
0838109293,2004,Bornes Fontaines,,
0838109293,2004,Industrielle,,
0838109293,2004,Population branchée,,
0838109293,2005,Administrative,,
0838109293,2005,Autres,0.0,
0838109293,2005,Bornes Fontaines,,
0838109293,2005,Industrielle,,
0838109293,2005,Population branchée,,
0838109293,2006,Administrative,,
0838109293,2006,Autres,0.0,
0838109293,2006,Bornes Fontaines,,
0838109293,2006,Industrielle,,
0838109293,2006,Population branchée,,
0838109293,2007,Administrative,,
0838109293,2007,Autres,0.0,
0838109293,2007,Bornes Fontaines,,
0838109293,2007,Industrielle,,
0838109293,2007,Population branchée,,
0838109293,2008,Administrative,,
0838109293,2008,Autres,0.0,
0838109293,2008,Bornes Fontaines,,
0838109293,2008,Industrielle,,
0838109293,2008,Population branchée,,
0838109293,2009,Administrative,,
0838109293,2009,Autres,0.0,
0838109293,2009,Bornes Fontaines,,
0838109293,2009,Industrielle,,
0838109293,2009,Population branchée,,
0838109293,2010,Administrative,,
0838109293,2010,Autres,0.0,
0838109293,2010,Bornes Fontaines,,
0838109293,2010,Industrielle,,
0838109293,2010,Population branchée,,
0838109293,2011,Administrative,,
0838109293,2011,Autres,0.0,
0838109293,2011,Bornes Fontaines,,
0838109293,2011,Industrielle,,
0838109293,2011,Population branchée,,
0838109293,2012,Administrative,,
0838109293,2012,Autres,0.0,
0838109293,2012,Bornes Fontaines,,
0838109293,2012,Industrielle,,
0838109293,2012,Population branchée,,
0838109293,2013,Administrative,,
0838109293,2013,Autres,0.0,
0838109293,2013,Bornes Fontaines,,
0838109293,2013,Industrielle,,
0838109293,2013,Population branchée,,
0838109293,2014,Administrative,,
0838109293,2014,Autres,0.0,
0838109293,2014,Bornes Fontaines,,
0838109293,2014,Industrielle,,
0838109293,2014,Population branchée,,
0838109293,2015,Administrative,,
0838109293,2015,Autres,0.0,
0838109293,2015,Bornes Fontaines,,
0838109293,2015,Industrielle,,
0838109293,2015,Population branchée,,
0838109293,2016,Administrative,,
0838109293,2016,Autres,0.0,
0838109293,2016,Bornes Fontaines,,
0838109293,2016,Industrielle,,
0838109293,2016,Population branchée,,
0838109293,2017,Administrative,,
0838109293,2017,Autres,0.0,
0838109293,2017,Bornes Fontaines,,
0838109293,2017,Industrielle,,
0838109293,2017,Population branchée,,
0838109293,2018,Administrative,,
0838109293,2018,Autres,0.0,
0838109293,2018,Bornes Fontaines,,
0838109293,2018,Industrielle,,
0838109293,2018,Population branchée,,
0838109293,2019,Administrative,1338.0,1.32162095177862
0838109293,2019,Autres,0.0,
0838109293,2019,Bornes Fontaines,0.0,0.0
0838109293,2019,Industrielle,0.0,0.0
0838109293,2019,Population branchée,35309.0,35.4330313293407
0838109293,2020,Administrative,4178.0,4.09706380682587
0838109293,2020,Autres,0.0,
0838109293,2020,Bornes Fontaines,0.0,0.0
0838109293,2020,Industrielle,179.0,0.175532412977939
0838109293,2020,Population branchée,73839.0,73.74097462181
0838109293,2021,Administrative,3281.0,3.19421402938199
0838109293,2021,Autres,0.0,
0838109293,2021,Bornes Fontaines,0.0,0.0
0838109293,2021,Industrielle,181.0,0.176212355781207
0838109293,2021,Population branchée,69283.0,68.7400725275125
0838109293,2022,Administrative,2131.0,2.05965614828225
0838109293,2022,Autres,0.0,
0838109293,2022,Bornes Fontaines,1460.0,62.5591322417909
0838109293,2022,Industrielle,198.0,0.19137114845607
0838109293,2022,Population branchée,70143.0,69.3591857182195
0838109293,2023,Administrative,3589.0,3.44380237893464
0838109293,2023,Autres,0.0,
0838109293,2023,Bornes Fontaines,0.0,0.0
0838109293,2023,Industrielle,160.0,0.153526993766938
0838109293,2023,Population branchée,69622.0,68.2140404171379
0838109293,2024,Administrative,,
0838109293,2024,Autres,,
0838109293,2024,Bornes Fontaines,,
0838109293,2024,Industrielle,,
0838109293,2024,Population branchée,,
084110111,1994,Administrative,13416.0,5.51645870982465
084110111,1994,Autres,0.0,
084110111,1994,Bornes Fontaines,9854.0,26.2364045422479
084110111,1994,Industrielle,9390.0,3.86102767481019
084110111,1994,Population branchée,124076.0,60.3362169995281
084110111,1995,Administrative,11960.0,4.77643494309652
084110111,1995,Autres,0.0,
084110111,1995,Bornes Fontaines,7730.0,19.2631472990443
084110111,1995,Industrielle,7939.0,3.1705783455889
084110111,1995,Population branchée,131034.0,62.317755996336
084110111,1996,Administrative,11738.0,4.55304725028666
084110111,1996,Autres,0.0,
084110111,1996,Bornes Fontaines,5238.0,16.4655238676162
084110111,1996,Industrielle,11572.0,4.48865758905412
084110111,1996,Population branchée,133679.0,59.15171727815
084110111,1997,Administrative,11646.0,4.38753104917976
084110111,1997,Autres,0.0,
084110111,1997,Bornes Fontaines,191.0,0.615059720739793
084110111,1997,Industrielle,6963.0,2.62325078957914
084110111,1997,Population branchée,132094.0,56.3588745245877
084110111,1998,Administrative,10132.0,3.70743856459152
084110111,1998,Autres,0.0,
084110111,1998,Bornes Fontaines,0.0,0.0
084110111,1998,Industrielle,7276.0,2.66238876786102
084110111,1998,Population branchée,146069.0,58.9747051420013
084110111,1999,Administrative,11996.0,4.26334623518662
084110111,1999,Autres,0.0,
084110111,1999,Bornes Fontaines,0.0,0.0
084110111,1999,Industrielle,6889.0,2.44833212855957
084110111,1999,Population branchée,155327.0,60.6005334885335
084110111,2000,Administrative,15745.0,5.43490774892375
084110111,2000,Autres,0.0,
084110111,2000,Bornes Fontaines,0.0,0.0
084110111,2000,Industrielle,5545.0,1.91404023294901
084110111,2000,Population branchée,166354.0,62.9302226298619
084110111,2001,Administrative,11482.0,3.84948311788598
084110111,2001,Autres,0.0,
084110111,2001,Bornes Fontaines,0.0,0.0
084110111,2001,Industrielle,7025.0,2.35521850750296
084110111,2001,Population branchée,164393.0,59.7132758014288
084110111,2002,Administrative,9273.0,3.01953801450201
084110111,2002,Autres,0.0,
084110111,2002,Bornes Fontaines,0.0,0.0
084110111,2002,Industrielle,6367.0,2.07326631492875
084110111,2002,Population branchée,166328.0,58.4848314436831
084110111,2003,Administrative,10020.0,3.16900794651158
084110111,2003,Autres,0.0,
084110111,2003,Bornes Fontaines,0.0,0.0
084110111,2003,Industrielle,5738.0,1.81474726517799
084110111,2003,Population branchée,177854.0,60.432566009125
084110111,2004,Administrative,10393.0,3.19250729933173
084110111,2004,Autres,0.0,
084110111,2004,Bornes Fontaines,0.0,0.0
084110111,2004,Industrielle,6314.0,1.93952574694319
084110111,2004,Population branchée,192187.0,62.8883746681713
084110111,2005,Administrative,14234.0,4.28421879901317
084110111,2005,Autres,0.0,
084110111,2005,Bornes Fontaines,0.0,0.0
084110111,2005,Industrielle,6257.0,1.88326240167384
084110111,2005,Population branchée,203405.0,64.2083575792682
084110111,2006,Administrative,9767.0,2.88044494101559
084110111,2006,Autres,0.0,
084110111,2006,Bornes Fontaines,178.0,1.30065088868529
084110111,2006,Industrielle,5874.0,1.73233680593074
084110111,2006,Population branchée,204576.0,62.8702235039573
084110111,2007,Administrative,9023.0,2.6073723594766
084110111,2007,Autres,0.0,
084110111,2007,Bornes Fontaines,0.0,0.0
084110111,2007,Industrielle,5639.0,1.62949936108706
084110111,2007,Population branchée,201400.0,60.2648143359574
084110111,2008,Administrative,9947.0,2.81642329202712
084110111,2008,Autres,0.0,
084110111,2008,Bornes Fontaines,0.0,0.0
084110111,2008,Industrielle,5527.0,1.56493128933688
084110111,2008,Population branchée,204728.0,59.3447179215682
084110111,2009,Administrative,8420.0,2.33599339405704
084110111,2009,Autres,0.0,
084110111,2009,Bornes Fontaines,0.0,0.0
084110111,2009,Industrielle,3536.0,0.981006251946045
084110111,2009,Population branchée,227631.0,65.1170658965667
084110111,2010,Administrative,10438.0,2.83746504918425
084110111,2010,Autres,0.0,
084110111,2010,Bornes Fontaines,0.0,0.0
084110111,2010,Industrielle,3544.0,0.963400664333108
084110111,2010,Population branchée,230914.0,64.3398821605273
084110111,2011,Administrative,9391.0,2.50137484593118
084110111,2011,Autres,0.0,
084110111,2011,Bornes Fontaines,0.0,0.0
084110111,2011,Industrielle,4174.0,1.11178134457637
084110111,2011,Population branchée,255763.0,70.4521599127992
084110111,2012,Administrative,16177.0,4.22200392395401
084110111,2012,Autres,0.0,
084110111,2012,Bornes Fontaines,0.0,0.0
084110111,2012,Industrielle,5469.0,1.42734372628451
084110111,2012,Population branchée,258223.0,69.0986107583515
084110111,2013,Administrative,11752.0,3.00528829126134
084110111,2013,Autres,0.0,
084110111,2013,Bornes Fontaines,0.0,0.0
084110111,2013,Industrielle,6854.0,1.75274386898445
084110111,2013,Population branchée,267829.0,69.6729058302396
084110111,2014,Administrative,16113.0,4.03742504842254
084110111,2014,Autres,0.0,
084110111,2014,Bornes Fontaines,0.0,0.0
084110111,2014,Industrielle,5866.0,1.4698402118815
084110111,2014,Population branchée,280032.0,71.5566033861489
084110111,2015,Administrative,18529.0,4.6439487999226
084110111,2015,Autres,0.0,
084110111,2015,Bornes Fontaines,0.0,0.0
084110111,2015,Industrielle,4706.0,1.17947126409605
084110111,2015,Population branchée,289230.0,74.5170841085753
084110111,2016,Administrative,16145.0,4.04744416784519
084110111,2016,Autres,600.0,
084110111,2016,Bornes Fontaines,0.0,0.0
084110111,2016,Industrielle,4859.0,1.21811899730937
084110111,2016,Population branchée,273618.0,70.2633249037892
084110111,2017,Administrative,15961.0,4.00230600511301
084110111,2017,Autres,600.0,
084110111,2017,Bornes Fontaines,0.0,0.0
084110111,2017,Industrielle,3112.0,0.780350622637158
084110111,2017,Population branchée,260439.0,66.4303479527913
084110111,2018,Administrative,12343.0,3.0958385049995
084110111,2018,Autres,1000.0,
084110111,2018,Bornes Fontaines,0.0,0.0
084110111,2018,Industrielle,2883.0,0.723106409293815
084110111,2018,Population branchée,253656.0,64.6267986707953
084110111,2019,Administrative,10849.0,2.72179024613736
084110111,2019,Autres,0.0,
084110111,2019,Bornes Fontaines,0.0,0.0
084110111,2019,Industrielle,2776.0,0.696441121142715
084110111,2019,Population branchée,259911.0,66.3470266603723
084110111,2020,Administrative,10344.0,2.59573786103126
084110111,2020,Autres,0.0,
084110111,2020,Bornes Fontaines,0.0,0.0
084110111,2020,Industrielle,2707.0,0.679298374885113
084110111,2020,Population branchée,274699.0,70.6462028708885
084110111,2021,Administrative,11345.0,2.84763417077685
084110111,2021,Autres,27.0,
084110111,2021,Bornes Fontaines,0.0,0.0
084110111,2021,Industrielle,2570.0,0.645078873415293
084110111,2021,Population branchée,278513.0,71.1518227022755
084110111,2022,Administrative,12107.0,3.03965023667436
084110111,2022,Autres,0.0,
084110111,2022,Bornes Fontaines,0.0,0.0
084110111,2022,Industrielle,2999.0,0.7529454910206
084110111,2022,Population branchée,275616.0,70.8300757673137
084110111,2023,Administrative,12188.0,3.06074319305871
084110111,2023,Autres,0.0,
084110111,2023,Bornes Fontaines,0.0,0.0
084110111,2023,Industrielle,2162.0,0.542937871955443
084110111,2023,Population branchée,269587.0,69.1026362854266
084110111,2024,Administrative,,
084110111,2024,Autres,,
084110111,2024,Bornes Fontaines,,
084110111,2024,Industrielle,,
084110111,2024,Population branchée,,
084110119,1994,Administrative,8076.0,13.4832586211214
084110119,1994,Autres,22552.0,
084110119,1994,Bornes Fontaines,500.0,16.1370895452404
084110119,1994,Industrielle,2011.0,3.35745828220347
084110119,1994,Population branchée,36935.0,65.0286434240767
084110119,1995,Administrative,5787.0,10.0104906100613
084110119,1995,Autres,8024.0,
084110119,1995,Bornes Fontaines,500.0,14.9048380390156
084110119,1995,Industrielle,1644.0,2.84383040659076
084110119,1995,Population branchée,34764.0,63.8401737538617
084110119,1996,Administrative,4023.0,7.21033160587993
084110119,1996,Autres,6502.0,
084110119,1996,Bornes Fontaines,500.0,9.69373874165126
084110119,1996,Industrielle,1772.0,3.17591538792424
084110119,1996,Population branchée,32100.0,63.3924202198164
084110119,1997,Administrative,4502.0,8.36014908847048
084110119,1997,Autres,8693.0,
084110119,1997,Bornes Fontaines,500.0,11.8675149631823
084110119,1997,Industrielle,1483.0,2.75390961754814
084110119,1997,Population branchée,30511.0,61.4676003603384
084110119,1998,Administrative,4701.0,9.04486540627933
084110119,1998,Autres,9839.0,
084110119,1998,Bornes Fontaines,500.0,22.0319293409782
084110119,1998,Industrielle,1315.0,2.53009955525576
084110119,1998,Population branchée,34422.0,69.2528608065611
084110119,1999,Administrative,5699.0,11.360928854697
084110119,1999,Autres,2955.0,
084110119,1999,Bornes Fontaines,500.0,26.7800594426501
084110119,1999,Industrielle,910.0,1.81408058567719
084110119,1999,Population branchée,37339.0,77.3126751319776
084110119,2000,Administrative,6351.0,13.1177884170493
084110119,2000,Autres,1737.0,
084110119,2000,Bornes Fontaines,500.0,25.9142370663147
084110119,2000,Industrielle,1260.0,2.60248990796443
084110119,2000,Population branchée,48794.0,104.96554080756
084110119,2001,Administrative,6025.0,12.893739330281
084110119,2001,Autres,2662.0,
084110119,2001,Bornes Fontaines,500.0,32.5791091495022
084110119,2001,Industrielle,1175.0,2.51454667437015
