centre_id,pop_2014
07.431.09.01.Rur,23239.0
07.431.09.01.3,4369.0
07.431.09.03,11946.0
07.431.09.05,14084.0
07.431.09.07.Rur,24832.0
07.431.09.07.3,1271.0
07.431.09.09,15342.0
07.431.09.15,16633.0
06.467.01.07,55815.0
06.467.01.09,13279.0
06.467.07.01,17843.0
06.467.07.03,14067.0
06.467.07.05,23234.0
06.467.07.07,19676.0
06.467.07.09,5665.0
06.467.07.11,15181.0
06.467.07.13.Rur,12517.0
06.467.07.13.3,1834.0
06.467.07.15,13748.0
06.467.07.17,10520.0
06.467.07.19.Rur,12665.0
06.467.07.19.3,5185.0
06.467.07.21,17593.0
06.467.07.23,16141.0
06.467.07.25,10580.0
06.467.07.27,9913.0
06.467.07.29.Rur,10453.0
06.467.07.29.3,1799.0
06.467.07.31,7390.0
06.467.07.33,18198.0
06.467.07.35,9750.0
06.467.11.01,33553.0
06.467.11.03,22729.0
06.467.11.05.Rur,10846.0
06.467.11.05.3,7770.0
06.467.11.07,25650.0
06.467.11.09,28854.0
07.585.01.07,24303.0
07.585.01.13,67628.0
07.585.05.07.Rur,21044.0
07.585.05.07.3,1826.0
07.585.05.09,20239.0
07.585.05.11,19706.0
07.585.05.17,20658.0
07.585.07.01,7020.0
07.585.07.03.Rur,11418.0
07.585.07.03.3,7126.0
07.585.07.05,14986.0
07.585.07.13,16375.0
07.585.07.15,19614.0
05.081.01.01,38520.0
05.081.01.03,29504.0
05.081.03.01,11752.0
05.081.03.03,12633.0
05.081.03.05,11095.0
05.081.03.07,23696.0
05.081.03.09,14963.0
05.081.03.11,11922.0
05.081.03.13,10657.0
05.081.05.01,8268.0
05.081.05.05,12077.0
05.081.05.07.Rur,9870.0
05.081.05.07.3,4202.0
05.081.05.09.Rur,4049.0
05.081.05.09.3,5824.0
05.081.05.11,13797.0
05.081.05.13,9749.0
05.081.05.15,7849.0
05.081.05.17,10706.0
05.081.05.19,11488.0
05.081.05.21,6147.0
05.081.09.03,3330.0
05.081.09.07,3298.0
05.081.09.09,3570.0
05.081.09.11,5421.0
05.081.09.13,1674.0
05.081.09.15.Rur,5121.0
05.081.09.15.3,9449.0
05.081.09.17,3830.0
05.081.09.19,14423.0
05.081.09.21,3499.0
05.081.09.23,10544.0
05.081.11.01.Rur,8197.0
05.081.11.01.3,13185.0
05.081.11.03,22900.0
05.081.11.05,1644.0
05.081.11.25,6616.0
05.081.13.05,15408.0
05.081.13.07,19930.0
05.081.13.09,15429.0
05.081.13.17,17054.0
05.081.13.19,12759.0
05.081.15.01,7770.0
05.081.15.03,17572.0
05.081.15.11,10435.0
05.081.15.13,24790.0
05.081.15.15,15625.0
05.081.15.21,11760.0
05.091.01.01,192676.0
05.091.01.03,20001.0
05.091.01.07,47343.0
05.091.01.13,25388.0
05.091.03.01,12233.0
05.091.03.03,12720.0
05.091.03.05.Rur,8931.0
05.091.03.05.3,10843.0
05.091.03.07.Rur,17805.0
05.091.03.07.3,9671.0
05.091.03.09.Rur,15761.0
05.091.03.09.3,4671.0
05.091.03.11,18412.0
05.091.05.01.Rur,6036.0
05.091.05.01.3,6745.0
05.091.05.05,7391.0
05.091.05.17,11918.0
05.091.07.03,8198.0
05.091.07.07.Rur,14185.0
05.091.07.07.3,8670.0
05.091.07.11,5999.0
05.091.07.13,19936.0
05.091.07.15,12783.0
05.091.11.01,14425.0
05.091.11.03,14596.0
05.091.11.05,14351.0
05.091.11.07,8990.0
05.255.01.05,102019.0
05.255.01.09,23818.0
05.255.01.11,60076.0
05.255.05.05,15113.0
05.255.05.09,33652.0
05.255.05.11,25563.0
05.255.05.13,14227.0
05.255.09.01,15451.0
05.255.09.03,11444.0
05.255.09.05,15260.0
05.255.09.07.Rur,32369.0
05.255.09.07.3,8316.0
05.255.09.09,12025.0
05.255.09.11,29214.0
05.255.11.01.Rur,19679.0
05.255.11.01.3,11491.0
05.255.11.03,44672.0
05.255.11.07,28438.0
03.061.01.01,520428.0
03.061.01.03,4664.0
03.061.01.05,12941.0
03.061.01.07,19077.0
03.061.01.09,11615.0
03.061.01.11,87910.0
03.061.03.01.Rur,12776.0
03.061.03.01.3,2489.0
03.061.03.02.Rur,8908.0
03.061.03.02.3,4920.0
03.061.03.05,3495.0
03.061.03.07,5330.0
03.061.03.09,8840.0
03.061.05.01.Rur,9848.0
03.061.05.01.3,10060.0
03.061.05.03,9074.0
03.061.05.05.Rur,20576.0
03.061.05.05.3,5819.0
03.061.05.07,14935.0
03.061.05.09.Rur,12643.0
03.061.05.09.3,6508.0
03.061.07.01,5526.0
03.061.07.05,8001.0
03.061.07.07.Rur,7206.0
03.061.07.07.3,1144.0
03.061.07.09,9735.0
03.061.07.11,11227.0
03.171.01.01,16651.0
03.171.01.03,28288.0
03.171.01.05,35282.0
03.171.01.07,26277.0
03.171.03.01,3849.0
03.171.03.03.Rur,12449.0
03.171.03.03.3,3642.0
03.171.03.05.Rur,3735.0
03.171.03.05.3,3750.0
03.171.03.07,6502.0
03.171.03.09,3836.0
03.171.05.01.Rur,11594.0
03.171.05.01.3,7907.0
03.171.05.03,13555.0
03.171.05.05,14316.0
03.171.05.07,32028.0
03.171.07.01,8289.0
03.171.07.03,6307.0
03.171.07.05,8759.0
08.201.01.01,29279.0
08.201.01.03,11373.0
08.201.01.05,92374.0
08.201.01.09,16419.0
08.201.01.11,12302.0
08.201.01.13,22209.0
08.201.01.15,8942.0
08.201.03.01,4397.0
08.201.03.03,19192.0
08.201.03.07,7035.0
08.201.03.09,4477.0
08.201.07.01.Rur,9238.0
08.201.07.01.3,1186.0
08.201.07.03,14312.0
08.201.07.05,13461.0
08.201.07.07,14177.0
08.201.07.09,5340.0
08.201.11.01,14433.0
08.201.11.03,5010.0
08.201.11.05,11483.0
08.201.11.07,6792.0
08.201.11.09,2162.0
08.201.13.01,10313.0
08.201.13.02,4975.0
08.201.13.03,22722.0
08.201.13.05,12335.0
08.201.13.07,12043.0
08.201.13.09,6867.0
08.201.13.11,17360.0
08.201.13.13,6243.0
03.271.01.01,54350.0
03.271.01.03,14659.0
03.271.03.01.Rur,4700.0
03.271.03.01.3,4969.0
03.271.03.03,6506.0
03.271.03.05.Rur,8082.0
03.271.03.05.3,2723.0
03.271.03.07.Rur,12492.0
03.271.03.07.3,4217.0
03.271.03.09,11031.0
03.271.03.11.Rur,7378.0
03.271.03.11.3,3567.0
03.271.81.01,9854.0
03.271.81.03,10693.0
05.301.01.01,117510.0
05.301.01.05,42730.0
05.301.03.01.Rur,6954.0
05.301.03.01.3,12179.0
05.301.03.03,2540.0
05.301.03.05.Rur,7812.0
05.301.03.05.3,8345.0
05.301.03.07.Rur,4968.0
05.301.03.07.3,2053.0
05.301.03.09.Rur,3353.0
05.301.03.09.3,5496.0
05.301.03.11,7051.0
05.301.03.13.Rur,6394.0
05.301.03.13.3,8810.0
05.301.05.01,7684.0
05.301.05.05,3812.0
05.301.05.11,9085.0
05.301.05.13,9286.0
05.301.05.21,2175.0
05.301.05.25.Rur,9645.0
05.301.05.25.3,7163.0
05.301.07.03.Rur,21449.0
05.301.07.03.3,14177.0
05.301.07.07.Rur,11044.0
05.301.07.07.3,1786.0
05.301.07.09.Rur,4319.0
05.301.07.09.3,3049.0
05.301.07.15.Rur,3221.0
05.301.07.15.3,5269.0
05.301.07.17,9555.0
05.301.07.19,9245.0
05.301.07.23,2986.0
08.363.01.03,55304.0
08.363.01.07,25992.0
08.363.05.01.Rur,7247.0
08.363.05.01.3,2300.0
08.363.05.03,4113.0
08.363.05.13,4885.0
08.363.05.15.Rur,2560.0
08.363.05.15.3,15652.0
08.363.05.21,4637.0
08.363.05.23,2872.0
08.363.05.25,2557.0
08.363.05.27.Rur,5128.0
08.363.05.27.3,8169.0
08.363.07.05,11946.0
08.363.07.07,4012.0
08.363.07.09,6819.0
08.363.07.11,5857.0
08.363.07.17.Rur,4717.0
08.363.07.17.3,5896.0
08.363.07.19,3084.0
08.363.07.29.Rur,6009.0
08.363.07.29.3,7172.0
08.363.09.01,4390.0
08.363.09.03.Rur,9314.0
08.363.09.03.3,5613.0
08.363.09.05,12927.0
08.363.09.07,4022.0
08.363.09.09,7388.0
08.363.09.11,8629.0
08.363.09.13,5454.0
08.363.15.01,4560.0
08.363.15.03,4840.0
08.363.15.05,9583.0
08.363.15.07,8870.0
08.363.15.09,6819.0
03.131.01.01,7104.0
03.131.01.02,4213.0
03.131.01.03,25584.0
03.131.01.05,16388.0
03.131.03.01,2955.0
03.131.03.03,1927.0
03.131.03.05,2461.0
03.131.03.07,5152.0
03.131.03.09,8364.0
03.131.03.11.Rur,11478.0
03.131.03.11.3,10129.0
03.131.03.13,3746.0
03.131.03.15.Rur,6191.0
03.131.03.15.3,2271.0
03.131.03.17,3160.0
03.131.05.01,10614.0
03.131.05.03,5743.0
03.131.05.05,9823.0
03.131.07.01,7740.0
03.131.07.03,7690.0
03.131.07.05,29460.0
03.131.07.07,5212.0
03.131.07.09,10191.0
03.231.01.01,142407.0
03.231.01.03,20560.0
03.231.01.05,207345.0
03.231.01.07,70592.0
03.231.01.09,201011.0
03.231.01.11,209494.0
03.231.01.13,260663.0
03.231.81.01.Rur,10407.0
03.231.81.01.3,14187.0
03.231.81.03,7843.0
03.231.81.05.Rur,2113.0
03.231.81.05.3,3509.0
03.451.01.01,12997.0
03.451.01.03,12641.0
03.451.01.05,19125.0
03.451.01.07,16739.0
03.451.01.09,79887.0
03.451.03.01,1709.0
03.451.03.03.Rur,2407.0
03.451.03.03.3,4112.0
03.451.03.05,9141.0
03.451.03.07,4018.0
03.451.03.09,9626.0
03.451.03.11,4554.0
03.451.03.13,6667.0
03.451.03.15,6388.0
03.451.03.17,1697.0
03.451.05.01.Rur,10332.0
03.451.05.01.3,10124.0
03.451.05.03,17466.0
03.451.07.01,9715.0
03.451.07.03,4287.0
03.451.07.05,6444.0
03.451.07.07,9323.0
03.451.07.09,8501.0
03.451.07.11,12362.0
03.451.07.13,6227.0
03.591.01.01,4612.0
03.591.03.01.Rur,34014.0
03.591.03.01.3,20463.0
03.591.03.03,6089.0
03.591.03.05,23519.0
03.591.03.07,12423.0
03.591.05.01,12282.0
03.591.05.02,12291.0
03.591.05.03,14476.0
03.591.05.05,11767.0
03.591.05.07,9372.0
03.591.05.09,12771.0
01.051.01.01,56716.0
01.051.01.03,18271.0
01.051.01.05,33852.0
01.051.01.07,13390.0
01.051.01.09,5314.0
01.051.03.01,9653.0
01.051.03.03,9513.0
01.051.03.05,9593.0
01.051.03.07,9176.0
01.051.05.01,7685.0
01.051.05.03.Rur,9323.0
01.051.05.03.4,3350.0
01.051.05.05,5187.0
01.051.05.07,5983.0
01.051.05.09.Rur,3423.0
01.051.05.09.3,2171.0
01.051.05.11,4761.0
01.051.05.13.Rur,6884.0
01.051.05.13.3,1831.0
01.051.05.15,5153.0
01.051.05.17,4428.0
01.051.05.19,8963.0
01.051.05.21,7131.0
01.051.05.23,4231.0
01.051.05.25,5452.0
01.051.07.03,9086.0
01.051.07.05,6654.0
01.051.07.07,6527.0
01.051.07.11,7660.0
01.051.07.19,9988.0
01.051.07.21,3711.0
01.051.07.27,6691.0
01.051.09.01,25817.0
01.051.09.09,9032.0
01.051.09.13.Rur,14621.0
01.051.09.13.3,2474.0
01.051.09.15,17351.0
01.051.09.17,9765.0
01.051.09.23,5132.0
01.051.09.25,13711.0
02.265.01.03,90880.0
02.265.05.01,7069.0
02.265.05.03,9469.0
02.265.05.05,31462.0
02.265.05.07,14563.0
02.265.05.15,21048.0
02.265.07.09,8087.0
02.265.07.11,1486.0
02.265.07.13,10515.0
02.265.07.17,22138.0
03.531.01.01,6361.0
03.531.01.03,18762.0
03.531.01.05,37616.0
03.531.01.07,5182.0
03.531.01.09,11195.0
03.531.03.01,6303.0
03.531.03.03,17333.0
03.531.03.05,13390.0
03.531.03.07,8494.0
03.531.03.09,14381.0
03.531.03.11,16825.0
03.531.03.13,9326.0
03.531.03.15,8705.0
03.531.03.17,15452.0
03.531.03.19,16618.0
03.531.03.21,14246.0
03.531.03.23,16172.0
03.531.05.01,8811.0
03.531.05.03,16084.0
03.531.05.05,18081.0
03.531.05.07,18592.0
03.531.05.09,15956.0
03.531.05.11,23155.0
03.531.05.13,7392.0
03.531.05.15,14347.0
03.531.05.17,12505.0
03.531.07.01,15770.0
03.531.07.03,10324.0
03.531.07.05,6962.0
03.531.07.07,12684.0
03.531.07.09,26236.0
03.531.07.11,11381.0
03.531.07.13,14681.0
03.531.07.15,8317.0
03.531.07.17,4218.0
03.531.07.19,14669.0
03.531.07.21,7922.0
03.531.09.01.Rur,18311.0
03.531.09.01.3,7106.0
03.531.09.03,11422.0
03.531.09.05,10104.0
03.531.09.07,18147.0
03.531.09.09,8019.0
03.531.09.11,9501.0
03.531.09.13,9190.0
03.531.09.15,9566.0
03.531.09.17,11978.0
03.531.09.19,9856.0
03.531.09.21,15778.0
03.531.09.23,18820.0
03.561.01.01,4403.0
03.561.01.05,10405.0
03.561.01.07,27729.0
03.561.01.11,148456.0
03.561.03.01.Rur,8769.0
03.561.03.01.3,1445.0
03.561.03.03,8434.0
03.561.03.05,9937.0
03.561.03.07,2730.0
03.561.03.09,8083.0
03.561.03.11.Rur,4962.0
03.561.03.11.3,1677.0
03.561.07.01,23429.0
03.561.07.03,10724.0
03.561.07.05,8748.0
03.561.07.07,23038.0
03.561.07.09.Rur,12161.0
03.561.07.09.3,5586.0
03.561.07.11,7144.0
03.561.09.01,16085.0
03.561.09.03,2410.0
03.561.09.07.Rur,9528.0
03.561.09.07.3,2400.0
03.561.09.09,7435.0
03.561.09.11,2623.0
03.561.09.13.Rur,5061.0
03.561.09.13.3,4188.0
03.561.11.01,10919.0
03.561.11.03,7429.0
03.561.11.05,6575.0
03.561.11.07,8104.0
03.561.11.09,8356.0
03.561.11.11,6992.0
03.561.11.13.Rur,9835.0
03.561.11.13.3,1695.0
03.561.11.15,6672.0
03.561.13.01,5082.0
03.561.13.03,18520.0
03.561.13.05,11866.0
03.561.13.07,21433.0
03.561.13.09,6020.0
03.561.13.11,3890.0
03.561.13.13,9237.0
03.561.13.15,8204.0
01.151.01.01,42786.0
01.151.03.03.Rur,20895.0
01.151.03.03.3,4977.0
01.151.03.13,25021.0
01.151.03.23,26748.0
01.151.05.01.Rur,22808.0
01.151.05.01.3,5905.0
01.151.05.03,14779.0
01.151.05.05,10378.0
01.151.05.07,11365.0
01.151.05.09,11547.0
01.151.05.11,8104.0
01.151.05.13,7284.0
01.151.05.15,9236.0
01.151.06.05,12866.0
01.151.06.07,12978.0
01.151.06.15,15820.0
01.151.06.21,13639.0
01.151.07.01,16568.0
01.151.07.03,20811.0
01.151.07.05,24217.0
01.151.07.07,12034.0
01.151.07.09,8481.0
01.151.07.11,7363.0
01.151.07.13,12773.0
01.151.09.01,10574.0
01.151.09.09,20904.0
01.151.09.11,16987.0
01.151.09.17.Rur,9055.0
01.151.09.17.3,3757.0
01.151.09.19,16772.0
01.227.03.05,16081.0
01.227.03.11,7711.0
01.227.03.13,10237.0
01.227.03.21,8706.0
01.227.05.01,8465.0
01.227.05.05,12997.0
01.227.05.09,12250.0
01.331.01.01,126617.0
01.331.01.03,125008.0
01.331.07.01,11166.0
01.331.07.03,16308.0
01.331.07.05.Rur,32812.0
01.331.07.05.3,7793.0
01.331.07.11,14965.0
01.331.07.15,9527.0
01.331.07.17,23223.0
01.331.09.01,7335.0
01.331.09.03,8193.0
01.331.09.05,12994.0
01.331.09.13,5974.0
01.331.09.15,10137.0
01.331.11.03,12608.0
01.331.11.07,12484.0
01.331.11.09,16366.0
01.331.11.11.Rur,11254.0
01.331.11.11.3,6242.0
01.331.11.12,12632.0
01.331.11.13,13049.0
01.405.01.09,59606.0
01.405.07.01,16049.0
01.405.07.03.Rur,15426.0
01.405.07.03.3,3394.0
01.405.07.05,16106.0
01.405.07.07,6973.0
01.405.07.09,12801.0
01.405.07.11,9576.0
01.405.07.13,10528.0
01.405.07.15,19169.0
01.405.07.17,12621.0
01.405.07.19,15503.0
01.405.09.01,11978.0
01.405.09.03,13139.0
01.405.09.05.Rur,9232.0
01.405.09.05.3,1167.0
01.405.09.09.Rur,8911.0
01.405.09.09.3,1634.0
01.405.11.07,16163.0
01.405.11.11.Rur,36223.0
01.405.11.11.3,4438.0
01.511.01.01,31147.0
01.511.01.03,386191.0
01.511.01.05,201122.0
01.511.01.06,117557.0
01.511.01.07,243082.0
01.511.01.09,23601.0
01.511.03.01,2650.0
01.511.03.03,4993.0
01.511.03.05,5153.0
01.511.03.07.Rur,3020.0
01.511.03.07.3,1283.0
01.511.03.11,5358.0
01.511.03.13.Rur,9307.0
01.511.03.13.3,1058.0
01.511.03.15,12274.0
01.511.03.17,8013.0
01.511.81.05,9792.0
01.571.01.07,9665.0
01.571.01.11,380787.0
01.571.03.01,6742.0
01.571.03.03,2510.0
01.571.03.05,6955.0
01.571.03.07,6953.0
01.571.03.09.Rur,2689.0
01.571.03.09.3,1091.0
01.571.03.11,4823.0
01.571.03.15,9177.0
01.571.03.17,6670.0
01.571.03.19,7823.0
01.571.03.21,8036.0
01.571.05.01,11118.0
01.571.05.05,11288.0
01.571.05.07,16128.0
01.571.05.13,5324.0
01.571.05.15,9103.0
01.571.05.17.Rur,2069.0
01.571.05.17.3,6430.0
01.571.05.19,5306.0
01.571.05.23,10481.0
01.571.05.25,11537.0
01.571.05.27,7669.0
01.573.01.01,77436.0
01.573.01.03,64355.0
01.573.01.05,56227.0
01.573.03.03,6583.0
01.573.03.05,5296.0
